# Constructed from biom file
#OTU ID	oneuL1201	oneuL1202	oneuL120a1.2	oneuL120a1	oneuL120a2.2	oneuL120a2	oneuL120e1	oneuL1251	oneuL1252	oneuL125a1.2	oneuL125a1	oneuL125c1	oneuL131a1	oneuL1401	oneuL1402.2	oneuL1402	oneuL1403	oneuL1404.2	oneuL1404	oneuL2181	oneuL2191	oneuL2192	oneuL2201	oneuL2202	oneuL2421	oneuL2422	oneuL2431	oneuL2451	oneuL2461	oneuL3031	oneuL3041	oneuL304a1	oneuL304b1	oneuL3081	oneuL3082	oneuL308a1	oneuL3181	oneuL3182	oneuL3301.2	oneuL3301	oneuL330a1	oneuL3441	oneuL3461	oneuL3462	oneuLb401	oneuLC1	oneuLC2	oneuLC3	oneuLC4	oneuLC5	oneuLC6	oneuLcontroL1	oneuLcontroL2	oneuLFT1	oneuLFT2	oneuLFT3	oneuLFT4	oneuLFT5	oneuLFT6	oneuLh2411	oneuLH2412.2	oneuLh2412	oneuLP1	oneuLP2	oneuLP3	oneuLP4	oneuLP5	oneuLP6	oneuLs2101.2	oneuLs2101	oneuLs2301	oneuLs2401
k__Bacteria;p__Chloroflexi;c__Chloroflexi	0.0	7.0	2.0	82.0	9.0	18.0	2.0	3.0	5.0	2.0	0.0	326.0	82.0	0.0	83.0	256.0	0.0	0.0	0.0	44.0	20.0	105.0	20.0	8.0	0.0	18.0	10.0	9.0	0.0	0.0	4.0	16.0	6.0	55.0	31.0	8.0	22.0	0.0	2.0	10.0	17.0	5.0	11.0	16.0	0.0	0.0	12.0	3.0	10.0	21.0	9.0	0.0	0.0	7.0	46.0	15.0	25.0	20.0	0.0	42.0	15.0	24.0	0.0	0.0	20.0	0.0	13.0	10.0	39.0	39.0	24.0	52.0
k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Ellin6529	0.0	0.0	0.0	20.0	22.0	10.0	17.0	2.0	13.0	145.0	0.0	4.0	10.0	0.0	0.0	8.0	7.0	13.0	9.0	12.0	17.0	19.0	38.0	17.0	0.0	23.0	3.0	11.0	16.0	0.0	25.0	12.0	13.0	32.0	35.0	34.0	30.0	15.0	14.0	8.0	21.0	50.0	53.0	22.0	43.0	0.0	5.0	6.0	9.0	0.0	0.0	6.0	0.0	0.0	3.0	6.0	6.0	4.0	0.0	31.0	15.0	37.0	0.0	0.0	7.0	4.0	6.0	0.0	77.0	102.0	37.0	11.0
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria	0.0	0.0	5.0	16.0	6.0	6.0	2.0	0.0	2.0	0.0	0.0	0.0	242.0	0.0	2.0	7.0	0.0	3.0	2.0	2.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	10.0	0.0	6.0	0.0	0.0	3.0	3.0	11.0	5.0	0.0	0.0	19.0	7.0	18.0	39.0	2.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	18.0	3.0
k__Bacteria;p__Chloroflexi;c__S085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__TK10	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	7.0	0.0	2.0	0.0	0.0	8.0	0.0	3.0	0.0	2.0	3.0	11.0	20.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Thermomicrobia	0.0	0.0	4.0	27.0	4.0	0.0	0.0	10.0	12.0	106.0	0.0	72.0	46.0	2.0	22.0	49.0	12.0	6.0	15.0	16.0	12.0	29.0	10.0	4.0	2.0	13.0	10.0	8.0	2.0	0.0	11.0	12.0	0.0	71.0	27.0	22.0	5.0	11.0	0.0	28.0	24.0	4.0	19.0	47.0	25.0	0.0	72.0	9.0	15.0	15.0	36.0	8.0	0.0	50.0	71.0	19.0	30.0	11.0	0.0	64.0	8.0	24.0	0.0	0.0	2.0	9.0	4.0	70.0	37.0	82.0	27.0	42.0
k__Bacteria;p__Cyanobacteria;c__	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	12.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast	264.0	95.0	2640.0	1642.0	911.0	2886.0	571.0	37.0	267.0	40.0	156.0	2584.0	886.0	109.0	418.0	1204.0	1739.0	1204.0	774.0	529.0	808.0	1149.0	721.0	583.0	299.0	1286.0	606.0	276.0	1016.0	2.0	293.0	273.0	140.0	2544.0	1199.0	2309.0	2631.0	395.0	594.0	443.0	593.0	549.0	2470.0	2337.0	2132.0	0.0	1140.0	5510.0	524.0	2811.0	1700.0	6090.0	7406.0	1753.0	103.0	2407.0	2085.0	1593.0	0.0	2816.0	1244.0	3335.0	0.0	0.0	2106.0	1415.0	1566.0	81.0	1104.0	1094.0	1818.0	1772.0
k__Bacteria;p__Cyanobacteria;c__ML635J-21	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	16.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	4.0	13.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	7.0
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae	9.0	154.0	55.0	359.0	133.0	129.0	119.0	13.0	138.0	5.0	0.0	1012.0	878.0	43.0	539.0	275.0	48.0	67.0	27.0	176.0	45.0	1322.0	181.0	38.0	44.0	289.0	162.0	14.0	58.0	0.0	59.0	223.0	217.0	1129.0	580.0	239.0	267.0	49.0	60.0	50.0	52.0	31.0	155.0	646.0	114.0	33.0	809.0	495.0	514.0	1177.0	459.0	33.0	2.0	598.0	374.0	847.0	391.0	697.0	0.0	627.0	285.0	319.0	0.0	0.0	871.0	343.0	804.0	469.0	401.0	470.0	149.0	490.0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae	55.0	43.0	106.0	375.0	129.0	194.0	155.0	2.0	137.0	0.0	0.0	1064.0	1132.0	49.0	256.0	119.0	40.0	132.0	68.0	222.0	84.0	1431.0	212.0	58.0	13.0	247.0	101.0	22.0	43.0	0.0	40.0	155.0	34.0	664.0	289.0	217.0	163.0	39.0	41.0	48.0	53.0	18.0	164.0	542.0	48.0	22.0	434.0	560.0	424.0	1002.0	407.0	31.0	0.0	505.0	638.0	766.0	340.0	524.0	0.0	515.0	250.0	310.0	0.0	0.0	860.0	442.0	724.0	205.0	328.0	346.0	149.0	404.0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae	0.0	24.0	0.0	91.0	9.0	5.0	3.0	2.0	15.0	0.0	0.0	86.0	52.0	0.0	107.0	119.0	110.0	9.0	10.0	17.0	3.0	183.0	14.0	3.0	2.0	59.0	43.0	0.0	0.0	0.0	2.0	45.0	49.0	154.0	203.0	45.0	7.0	0.0	0.0	23.0	11.0	3.0	17.0	73.0	10.0	0.0	21.0	76.0	10.0	34.0	10.0	0.0	0.0	17.0	4.0	15.0	44.0	79.0	0.0	133.0	78.0	124.0	0.0	0.0	28.0	15.0	21.0	0.0	75.0	43.0	13.0	172.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Endomicrobia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__FBP;c__	0.0	2.0	0.0	21.0	14.0	7.0	9.0	0.0	18.0	0.0	0.0	51.0	8.0	6.0	26.0	43.0	2.0	10.0	15.0	16.0	4.0	31.0	15.0	2.0	7.0	9.0	6.0	3.0	5.0	0.0	3.0	3.0	4.0	34.0	10.0	19.0	14.0	4.0	5.0	10.0	4.0	5.0	32.0	20.0	5.0	0.0	25.0	21.0	23.0	60.0	34.0	4.0	0.0	23.0	20.0	52.0	10.0	27.0	0.0	20.0	16.0	25.0	0.0	0.0	49.0	17.0	13.0	4.0	24.0	14.0	12.0	14.0
k__Bacteria;p__Fibrobacteres;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
k__Bacteria;p__Fibrobacteres;c__TG3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli	452.0	1225.0	2471.0	1256.0	753.0	837.0	2455.0	3494.0	1181.0	192.0	8.0	1782.0	1117.0	4730.0	406.0	1563.0	8426.0	2760.0	1026.0	655.0	1989.0	622.0	2225.0	2478.0	425.0	3240.0	2979.0	139.0	878.0	0.0	256.0	733.0	6231.0	368.0	916.0	1098.0	3979.0	1245.0	572.0	883.0	1343.0	1358.0	903.0	738.0	3325.0	21.0	1197.0	2948.0	1325.0	4056.0	5545.0	1209.0	2750.0	4940.0	464.0	4822.0	1655.0	7568.0	7.0	518.0	414.0	503.0	8.0	9.0	3653.0	8441.0	2618.0	455.0	1092.0	818.0	2352.0	869.0
k__Bacteria;p__Firmicutes;c__Clostridia	113.0	102.0	270.0	120.0	176.0	134.0	420.0	150.0	197.0	156.0	2.0	116.0	144.0	31.0	19.0	225.0	1237.0	136.0	145.0	108.0	274.0	140.0	370.0	91.0	12.0	947.0	205.0	5509.0	112.0	0.0	19.0	42.0	3354.0	334.0	97.0	101.0	115.0	77.0	70.0	131.0	152.0	114.0	269.0	120.0	98.0	0.0	135.0	87.0	66.0	176.0	226.0	61.0	14.0	140.0	32.0	304.0	77.0	214.0	0.0	129.0	45.0	140.0	0.0	0.0	233.0	62.0	95.0	48.0	391.0	412.0	1567.0	217.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.0	0.0	5.0	0.0	4.0	0.0	3.0	0.0	2.0	151.0	0.0	4.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	7.0	2.0	2.0	0.0	0.0	12.0	10.0	9.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	10.0	0.0	15.0	5.0	17.0	6.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	17.0	0.0	0.0	4.0	0.0
k__Bacteria;p__Firmicutes;c__OPB54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	0.0	0.0	6.0	0.0	0.0	0.0	16.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	11.0	37.0	0.0	3.0	43.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	25.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	48.0	2.0	15.0	14.0	12.0	0.0	52.0	0.0	0.0	29.0	5.0	23.0	0.0	0.0	0.0	3.0	0.0	0.0	41.0	4.0	0.0	0.0	6.0	0.0	3.0	3.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1	0.0	0.0	6.0	8.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	6.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2.0	0.0	4.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-3	0.0	0.0	4.0	4.0	2.0	7.0	0.0	0.0	0.0	11.0	0.0	3.0	10.0	0.0	9.0	53.0	0.0	3.0	4.0	0.0	7.0	2.0	0.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	3.0	0.0	0.0	11.0	7.0	5.0	0.0	0.0	0.0	2.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	3.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	10.0	0.0	2.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-5	13.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes	17.0	30.0	57.0	128.0	90.0	46.0	70.0	3.0	150.0	55.0	0.0	289.0	476.0	6.0	189.0	139.0	75.0	112.0	65.0	132.0	57.0	537.0	179.0	86.0	9.0	70.0	44.0	10.0	69.0	0.0	27.0	83.0	17.0	232.0	158.0	102.0	67.0	309.0	39.0	52.0	91.0	67.0	144.0	519.0	101.0	0.0	68.0	114.0	80.0	178.0	103.0	22.0	0.0	120.0	19.0	116.0	72.0	119.0	0.0	243.0	164.0	206.0	0.0	0.0	194.0	81.0	116.0	18.0	203.0	236.0	196.0	225.0
k__Bacteria;p__Lentisphaerae;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	272.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Nitrospirae;c__Nitrospira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__C6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__OM190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae	0.0	0.0	4.0	29.0	2.0	6.0	9.0	0.0	4.0	0.0	0.0	11.0	26.0	0.0	39.0	27.0	2.0	0.0	0.0	2.0	12.0	7.0	2.0	4.0	2.0	9.0	5.0	7.0	0.0	0.0	3.0	7.0	9.0	11.0	9.0	9.0	15.0	0.0	0.0	0.0	7.0	0.0	13.0	0.0	11.0	0.0	0.0	7.0	7.0	2.0	0.0	3.0	0.0	2.0	5.0	2.0	0.0	3.0	0.0	16.0	24.0	28.0	0.0	0.0	5.0	0.0	3.0	0.0	9.0	50.0	7.0	24.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia	0.0	0.0	6.0	25.0	0.0	17.0	5.0	0.0	10.0	139.0	0.0	22.0	112.0	2.0	35.0	51.0	0.0	12.0	0.0	5.0	9.0	41.0	7.0	8.0	0.0	0.0	13.0	0.0	3.0	0.0	9.0	3.0	2.0	25.0	8.0	41.0	4.0	13.0	0.0	15.0	4.0	7.0	47.0	4.0	11.0	0.0	15.0	7.0	8.0	15.0	9.0	8.0	0.0	39.0	3.0	14.0	18.0	12.0	0.0	10.0	5.0	7.0	0.0	0.0	14.0	0.0	20.0	0.0	57.0	104.0	25.0	27.0
k__Bacteria;p__Planctomycetes;c__vadinHA49	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	9.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	839.0	1795.0	5572.0	5474.0	8321.0	6319.0	4525.0	2247.0	6562.0	6071.0	98.0	5528.0	3886.0	1369.0	9995.0	12575.0	3354.0	8181.0	2972.0	5835.0	5828.0	7429.0	7642.0	5020.0	5650.0	3497.0	11116.0	11757.0	6514.0	0.0	5274.0	2552.0	876.0	8361.0	5832.0	8079.0	4127.0	4033.0	4808.0	4661.0	6728.0	6473.0	6803.0	9411.0	5186.0	12.0	2062.0	3286.0	2655.0	6359.0	4813.0	5174.0	9196.0	3645.0	129.0	5672.0	2420.0	4177.0	0.0	7802.0	9423.0	8998.0	3.0	3.0	6412.0	3314.0	3812.0	174.0	6594.0	6294.0	7248.0	7776.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	244.0	830.0	682.0	4282.0	2363.0	1354.0	649.0	875.0	825.0	2989.0	75.0	647.0	851.0	2913.0	1695.0	1003.0	483.0	1050.0	547.0	1769.0	746.0	1069.0	1106.0	575.0	1032.0	1138.0	2517.0	856.0	1130.0	0.0	1182.0	488.0	305.0	1019.0	1986.0	1908.0	1539.0	498.0	679.0	511.0	901.0	814.0	3338.0	1338.0	1208.0	0.0	271.0	433.0	319.0	850.0	362.0	273.0	117.0	296.0	117.0	551.0	446.0	327.0	0.0	1020.0	1201.0	960.0	0.0	0.0	478.0	322.0	287.0	169.0	1563.0	1238.0	731.0	1501.0
