# Constructed from biom file
#OTU ID	oneuL1201	oneuL1202	oneuL120a1.2	oneuL120a1	oneuL120a2.2	oneuL120a2	oneuL120e1	oneuL1251	oneuL1252	oneuL125a1.2	oneuL125a1	oneuL125c1	oneuL131a1	oneuL1401	oneuL1402.2	oneuL1402	oneuL1403	oneuL1404.2	oneuL1404	oneuL2181	oneuL2191	oneuL2192	oneuL2201	oneuL2202	oneuL2421	oneuL2422	oneuL2431	oneuL2451	oneuL2461	oneuL3031	oneuL3041	oneuL304a1	oneuL304b1	oneuL3081	oneuL3082	oneuL308a1	oneuL3181	oneuL3182	oneuL3301.2	oneuL3301	oneuL330a1	oneuL3441	oneuL3461	oneuL3462	oneuLb401	oneuLC1	oneuLC2	oneuLC3	oneuLC4	oneuLC5	oneuLC6	oneuLcontroL1	oneuLcontroL2	oneuLFT1	oneuLFT2	oneuLFT3	oneuLFT4	oneuLFT5	oneuLFT6	oneuLh2411	oneuLH2412.2	oneuLh2412	oneuLP1	oneuLP2	oneuLP3	oneuLP4	oneuLP5	oneuLP6	oneuLs2101.2	oneuLs2101	oneuLs2301	oneuLs2401
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinosynnemataceae	0.0	0.0	9.0	144.0	3.0	22.0	13.0	0.0	26.0	0.0	0.0	0.0	44.0	0.0	29.0	31.0	41.0	0.0	0.0	19.0	0.0	47.0	20.0	10.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	54.0	0.0	42.0	13.0	0.0	0.0	0.0	0.0	8.0	46.0	42.0	0.0	0.0	0.0	17.0	0.0	0.0	18.0	0.0	0.0	24.0	20.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	17.0	35.0	0.0	0.0	28.0	29.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Beutenbergiaceae	0.0	5.0	80.0	15.0	109.0	74.0	23.0	5.0	30.0	0.0	0.0	17.0	7.0	25.0	9.0	9.0	18.0	35.0	23.0	54.0	66.0	87.0	82.0	105.0	83.0	16.0	14.0	0.0	92.0	0.0	158.0	14.0	0.0	24.0	28.0	86.0	17.0	60.0	49.0	30.0	70.0	59.0	33.0	52.0	51.0	0.0	23.0	13.0	16.0	16.0	25.0	13.0	4.0	0.0	12.0	21.0	9.0	10.0	0.0	34.0	77.0	47.0	0.0	0.0	16.0	7.0	8.0	11.0	16.0	19.0	46.0	39.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Bogoriellaceae	0.0	0.0	2.0	0.0	0.0	0.0	10.0	22.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Brevibacteriaceae	31.0	6.0	86.0	26.0	6.0	0.0	80.0	143.0	53.0	201.0	0.0	56.0	26.0	0.0	0.0	0.0	2.0	0.0	6.0	17.0	109.0	23.0	58.0	2.0	5.0	96.0	21.0	0.0	12.0	0.0	10.0	9.0	0.0	26.0	7.0	0.0	5.0	7.0	9.0	18.0	16.0	0.0	4.0	9.0	5.0	6.0	342.0	144.0	142.0	118.0	131.0	0.0	0.0	236.0	81.0	95.0	167.0	83.0	0.0	0.0	15.0	9.0	0.0	0.0	99.0	69.0	129.0	73.0	37.0	27.0	13.0	8.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae	22.0	15.0	59.0	136.0	95.0	69.0	69.0	9.0	75.0	155.0	0.0	39.0	106.0	50.0	58.0	85.0	15.0	55.0	14.0	160.0	22.0	78.0	59.0	30.0	11.0	74.0	14.0	105.0	26.0	0.0	26.0	43.0	41.0	123.0	69.0	87.0	117.0	24.0	27.0	49.0	40.0	31.0	40.0	82.0	40.0	4.0	493.0	55.0	52.0	37.0	49.0	9.0	0.0	43.0	43.0	42.0	74.0	30.0	0.0	115.0	65.0	73.0	0.0	0.0	46.0	45.0	83.0	61.0	216.0	223.0	31.0	109.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae	120.0	294.0	861.0	540.0	165.0	164.0	1477.0	1246.0	1384.0	292.0	0.0	1399.0	5010.0	10.0	151.0	268.0	0.0	6.0	16.0	324.0	1288.0	418.0	1201.0	377.0	75.0	4244.0	325.0	723.0	146.0	0.0	69.0	2824.0	364.0	185.0	143.0	171.0	301.0	93.0	166.0	118.0	146.0	12.0	76.0	211.0	36.0	88.0	4508.0	3917.0	2907.0	2898.0	2791.0	38.0	7.0	3808.0	6629.0	2928.0	6326.0	3802.0	4.0	239.0	248.0	150.0	0.0	0.0	2658.0	2938.0	4364.0	1998.0	880.0	939.0	84.0	219.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cryptosporangiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	11.0	0.0	20.0	46.0	0.0	0.0	0.0	0.0	3.0	11.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	6.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	33.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermabacteraceae	0.0	11.0	13.0	0.0	0.0	3.0	15.0	18.0	27.0	19.0	0.0	0.0	166.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	29.0	0.0	14.0	5.0	0.0	45.0	0.0	23.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	7.0	164.0	109.0	112.0	107.0	94.0	0.0	0.0	77.0	167.0	60.0	87.0	84.0	0.0	2.0	2.0	0.0	0.0	0.0	53.0	47.0	98.0	231.0	3.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermacoccaceae	34.0	31.0	263.0	49.0	7.0	13.0	200.0	94.0	172.0	0.0	0.0	162.0	41.0	29.0	37.0	35.0	0.0	0.0	0.0	37.0	279.0	27.0	82.0	17.0	14.0	86.0	18.0	0.0	27.0	0.0	14.0	34.0	0.0	12.0	8.0	34.0	32.0	23.0	26.0	45.0	27.0	0.0	7.0	0.0	2.0	0.0	6.0	7.0	0.0	8.0	11.0	0.0	0.0	10.0	7.0	0.0	0.0	5.0	0.0	24.0	21.0	22.0	0.0	0.0	7.0	7.0	0.0	4.0	73.0	66.0	13.0	15.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae	0.0	0.0	0.0	4.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	8.0	12.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	16.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	5.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	15.0	8.0	0.0	0.0	0.0	26.0	0.0	10.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dietziaceae	0.0	3.0	71.0	26.0	8.0	0.0	97.0	63.0	52.0	6.0	0.0	40.0	0.0	205.0	2.0	9.0	5.0	0.0	0.0	0.0	61.0	9.0	14.0	2.0	0.0	19.0	7.0	11.0	3.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	8.0	0.0	4.0	0.0	6.0	0.0	0.0	7.0	14.0	0.0	3.0	22.0	0.0	14.0	0.0	280.0	12.0	0.0	46.0	0.0	0.0	3.0	3.0	2.0	0.0	0.0	16.0	0.0	0.0	3.0	4.0	0.0	2.0	8.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Frankiaceae	3.0	7.0	8.0	56.0	21.0	14.0	21.0	6.0	23.0	6.0	0.0	22.0	56.0	19.0	137.0	275.0	49.0	56.0	17.0	60.0	41.0	121.0	65.0	39.0	0.0	52.0	6.0	34.0	13.0	0.0	0.0	26.0	44.0	154.0	146.0	85.0	85.0	27.0	5.0	39.0	43.0	4.0	53.0	99.0	28.0	0.0	50.0	100.0	103.0	113.0	100.0	0.0	0.0	130.0	7.0	117.0	144.0	88.0	0.0	82.0	56.0	70.0	0.0	0.0	127.0	58.0	123.0	18.0	89.0	80.0	77.0	153.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae	14.0	25.0	73.0	87.0	145.0	90.0	115.0	13.0	188.0	17.0	0.0	328.0	98.0	60.0	155.0	310.0	180.0	127.0	91.0	117.0	134.0	250.0	273.0	173.0	109.0	175.0	52.0	11.0	139.0	0.0	167.0	86.0	30.0	249.0	169.0	126.0	145.0	92.0	105.0	184.0	183.0	154.0	196.0	289.0	348.0	0.0	229.0	182.0	226.0	313.0	246.0	6.0	2.0	166.0	37.0	250.0	148.0	179.0	0.0	259.0	197.0	225.0	0.0	0.0	232.0	153.0	179.0	11.0	216.0	186.0	237.0	387.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Gordoniaceae	0.0	0.0	17.0	3.0	0.0	0.0	19.0	0.0	6.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	8.0	35.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	32.0	13.0	13.0	39.0	0.0	0.0	70.0	10.0	56.0	81.0	16.0	0.0	0.0	6.0	0.0	0.0	0.0	15.0	13.0	20.0	14.0	0.0	3.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae	45.0	68.0	164.0	260.0	113.0	94.0	216.0	232.0	187.0	274.0	0.0	181.0	134.0	22.0	34.0	101.0	59.0	82.0	81.0	120.0	196.0	242.0	177.0	126.0	31.0	150.0	35.0	116.0	47.0	0.0	82.0	73.0	34.0	195.0	140.0	143.0	142.0	106.0	78.0	108.0	128.0	126.0	105.0	142.0	118.0	0.0	102.0	79.0	51.0	77.0	76.0	71.0	0.0	45.0	54.0	85.0	99.0	65.0	0.0	137.0	119.0	122.0	0.0	0.0	65.0	75.0	97.0	86.0	286.0	284.0	85.0	251.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Jonesiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae	21.0	23.0	185.0	179.0	308.0	212.0	182.0	3.0	254.0	24.0	0.0	121.0	431.0	84.0	242.0	380.0	166.0	280.0	86.0	201.0	233.0	414.0	342.0	192.0	218.0	161.0	68.0	86.0	338.0	0.0	453.0	166.0	89.0	224.0	303.0	328.0	247.0	141.0	289.0	288.0	415.0	260.0	219.0	351.0	287.0	8.0	540.0	525.0	601.0	478.0	321.0	0.0	0.0	380.0	300.0	427.0	386.0	257.0	0.0	338.0	420.0	402.0	0.0	0.0	366.0	253.0	391.0	334.0	198.0	238.0	335.0	597.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae	360.0	307.0	3101.0	752.0	4295.0	2985.0	1780.0	285.0	2462.0	269.0	0.0	796.0	467.0	1653.0	1474.0	1659.0	1779.0	2534.0	830.0	1767.0	2890.0	1296.0	4127.0	3974.0	4980.0	739.0	236.0	534.0	8283.0	0.0	6319.0	662.0	189.0	1109.0	2302.0	4427.0	1468.0	3152.0	3963.0	3241.0	7100.0	6619.0	3184.0	3434.0	3578.0	9.0	722.0	524.0	810.0	673.0	564.0	223.0	67.0	692.0	201.0	617.0	419.0	692.0	0.0	1678.0	3461.0	3365.0	0.0	3.0	577.0	600.0	506.0	237.0	1385.0	1151.0	3358.0	3868.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae	201.0	172.0	1458.0	376.0	288.0	224.0	2500.0	5127.0	879.0	1117.0	45.0	670.0	190.0	577.0	186.0	210.0	91.0	133.0	34.0	292.0	910.0	352.0	675.0	273.0	89.0	540.0	1827.0	1320.0	200.0	0.0	149.0	157.0	54.0	294.0	148.0	231.0	466.0	177.0	398.0	553.0	278.0	363.0	316.0	304.0	352.0	13.0	563.0	471.0	477.0	582.0	548.0	99.0	23.0	1311.0	127.0	1036.0	353.0	466.0	0.0	641.0	506.0	525.0	0.0	0.0	564.0	488.0	273.0	60.0	436.0	456.0	310.0	518.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae	0.0	9.0	28.0	64.0	19.0	27.0	30.0	13.0	92.0	76.0	0.0	23.0	146.0	0.0	184.0	270.0	9.0	23.0	36.0	34.0	13.0	125.0	28.0	25.0	7.0	27.0	20.0	24.0	7.0	0.0	0.0	61.0	105.0	110.0	55.0	116.0	95.0	29.0	23.0	33.0	40.0	25.0	61.0	82.0	86.0	0.0	14.0	38.0	25.0	101.0	38.0	57.0	0.0	34.0	15.0	60.0	92.0	52.0	0.0	123.0	19.0	41.0	0.0	0.0	42.0	32.0	28.0	15.0	193.0	198.0	59.0	248.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae	9.0	13.0	21.0	59.0	25.0	15.0	59.0	16.0	27.0	316.0	0.0	30.0	27.0	16.0	12.0	20.0	59.0	47.0	20.0	14.0	35.0	43.0	42.0	11.0	10.0	40.0	55.0	75.0	11.0	0.0	17.0	11.0	14.0	72.0	32.0	68.0	47.0	12.0	10.0	8.0	15.0	18.0	26.0	21.0	105.0	0.0	63.0	28.0	21.0	27.0	24.0	0.0	0.0	0.0	18.0	32.0	24.0	19.0	0.0	38.0	11.0	24.0	0.0	0.0	21.0	20.0	17.0	40.0	121.0	128.0	24.0	27.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nakamurellaceae	0.0	33.0	33.0	129.0	76.0	57.0	52.0	25.0	88.0	158.0	0.0	53.0	90.0	14.0	127.0	276.0	22.0	40.0	12.0	54.0	71.0	92.0	81.0	38.0	37.0	65.0	20.0	38.0	28.0	0.0	42.0	44.0	30.0	107.0	73.0	90.0	70.0	24.0	46.0	20.0	44.0	46.0	70.0	121.0	63.0	0.0	32.0	60.0	34.0	63.0	49.0	0.0	0.0	74.0	0.0	61.0	58.0	50.0	0.0	73.0	71.0	80.0	0.0	0.0	49.0	29.0	26.0	0.0	119.0	78.0	60.0	128.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae	26.0	182.0	94.0	81.0	230.0	136.0	82.0	21.0	118.0	243.0	0.0	51.0	14.0	82.0	21.0	16.0	110.0	100.0	42.0	118.0	249.0	77.0	269.0	141.0	356.0	51.0	25.0	13.0	181.0	0.0	317.0	44.0	5.0	63.0	87.0	194.0	59.0	110.0	165.0	131.0	169.0	174.0	139.0	143.0	250.0	0.0	30.0	22.0	18.0	42.0	34.0	46.0	2.0	35.0	0.0	46.0	16.0	25.0	0.0	102.0	265.0	139.0	0.0	0.0	38.0	34.0	14.0	4.0	101.0	112.0	116.0	197.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae	38.0	153.0	264.0	550.0	392.0	214.0	264.0	74.0	270.0	239.0	0.0	199.0	380.0	101.0	386.0	840.0	139.0	373.0	157.0	468.0	248.0	521.0	410.0	180.0	130.0	254.0	93.0	268.0	162.0	0.0	259.0	216.0	130.0	785.0	412.0	484.0	550.0	168.0	298.0	332.0	316.0	232.0	240.0	562.0	433.0	3.0	182.0	196.0	214.0	291.0	202.0	42.0	22.0	144.0	124.0	277.0	176.0	148.0	0.0	580.0	380.0	509.0	0.0	0.0	236.0	125.0	174.0	108.0	1097.0	965.0	356.0	915.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae	16.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	62.0	0.0	38.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	18.0	5.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	10.0	37.0	202.0	192.0	73.0	83.0	111.0	235.0	79.0	15.0	0.0	166.0	131.0	14.0	73.0	171.0	13.0	87.0	37.0	60.0	201.0	176.0	231.0	19.0	22.0	831.0	170.0	114.0	60.0	0.0	12.0	74.0	21.0	159.0	282.0	197.0	94.0	17.0	43.0	30.0	70.0	9.0	63.0	147.0	51.0	0.0	136.0	268.0	213.0	394.0	214.0	164.0	24.0	310.0	0.0	356.0	214.0	201.0	0.0	211.0	83.0	116.0	0.0	0.0	264.0	196.0	252.0	11.0	245.0	174.0	53.0	212.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae	41.0	81.0	109.0	220.0	167.0	107.0	145.0	50.0	248.0	59.0	0.0	141.0	199.0	59.0	306.0	444.0	145.0	165.0	52.0	206.0	126.0	544.0	249.0	139.0	45.0	274.0	106.0	145.0	145.0	0.0	106.0	147.0	117.0	478.0	494.0	296.0	418.0	94.0	103.0	164.0	172.0	138.0	139.0	384.0	338.0	8.0	624.0	235.0	322.0	260.0	249.0	15.0	0.0	234.0	370.0	595.0	446.0	222.0	0.0	380.0	201.0	228.0	0.0	0.0	242.0	147.0	193.0	729.0	476.0	438.0	247.0	551.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Ruaniaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sanguibacteraceae	0.0	5.0	46.0	0.0	55.0	45.0	36.0	0.0	34.0	0.0	0.0	0.0	28.0	17.0	7.0	14.0	13.0	25.0	3.0	21.0	46.0	30.0	64.0	43.0	29.0	12.0	0.0	0.0	29.0	0.0	68.0	27.0	3.0	44.0	41.0	67.0	28.0	21.0	18.0	6.0	21.0	32.0	14.0	40.0	48.0	0.0	47.0	0.0	29.0	33.0	24.0	30.0	17.0	0.0	22.0	0.0	0.0	20.0	0.0	36.0	31.0	43.0	0.0	0.0	10.0	35.0	0.0	24.0	46.0	28.0	39.0	87.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sporichthyaceae	0.0	48.0	89.0	46.0	97.0	78.0	98.0	13.0	110.0	6.0	0.0	106.0	77.0	27.0	151.0	175.0	61.0	148.0	42.0	125.0	82.0	265.0	130.0	88.0	35.0	93.0	31.0	28.0	90.0	0.0	46.0	96.0	22.0	207.0	96.0	64.0	115.0	80.0	115.0	102.0	166.0	139.0	91.0	248.0	154.0	0.0	202.0	170.0	280.0	220.0	187.0	0.0	0.0	140.0	71.0	235.0	139.0	143.0	0.0	235.0	184.0	225.0	0.0	0.0	217.0	119.0	192.0	76.0	198.0	210.0	187.0	298.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae	11.0	2.0	7.0	21.0	5.0	12.0	11.0	0.0	19.0	22.0	0.0	10.0	10.0	14.0	13.0	25.0	4.0	114.0	44.0	9.0	46.0	5.0	7.0	14.0	0.0	2.0	0.0	0.0	6.0	0.0	8.0	18.0	0.0	15.0	19.0	9.0	3.0	3.0	2.0	12.0	11.0	4.0	4.0	3.0	42.0	0.0	9.0	10.0	0.0	17.0	17.0	142.0	2.0	9.0	0.0	13.0	6.0	4.0	0.0	23.0	14.0	9.0	0.0	0.0	10.0	7.0	11.0	7.0	113.0	110.0	89.0	52.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptosporangiaceae	0.0	0.0	4.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	6.0	0.0	0.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	5.0	0.0	0.0	7.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0	27.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Thermomonosporaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	8.0	0.0	20.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Tsukamurellaceae	0.0	134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Williamsiaceae	7.0	6.0	0.0	7.0	3.0	0.0	0.0	0.0	7.0	11.0	0.0	16.0	0.0	0.0	2.0	0.0	0.0	6.0	7.0	8.0	7.0	3.0	6.0	3.0	4.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	11.0	0.0	0.0	12.0	3.0	0.0	0.0	4.0	2.0	3.0	5.0	8.0	0.0	8.0	0.0	0.0	4.0	6.0	12.0	0.0	6.0	2.0	7.0	4.0	4.0	0.0	7.0	0.0	0.0	0.0	0.0	11.0	6.0	0.0	6.0	7.0	10.0	0.0	12.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Yaniellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	0.0	9.0	89.0	40.0	46.0	58.0	65.0	12.0	30.0	34.0	0.0	9.0	16.0	0.0	0.0	0.0	73.0	0.0	12.0	23.0	33.0	18.0	93.0	24.0	5.0	329.0	69.0	55.0	5.0	0.0	0.0	19.0	0.0	13.0	15.0	9.0	41.0	7.0	8.0	0.0	4.0	2.0	17.0	0.0	0.0	7.0	116.0	74.0	71.0	78.0	113.0	127.0	0.0	196.0	46.0	135.0	83.0	44.0	0.0	22.0	12.0	18.0	0.0	0.0	73.0	116.0	51.0	351.0	31.0	28.0	0.0	9.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
