Taxon	fiveuL1201	fiveuL1202	fiveuL120a1.2	fiveuL120a1	fiveuL120a2.2	fiveuL120a2	fiveuL120e1	fiveuL1251	fiveuL1252	fiveuL125a1.2	fiveuL125a1	fiveuL125c1	fiveuL131a1	fiveuL1401	fiveuL1402.2	fiveuL1402	fiveuL1403	fiveuL1404.2	fiveuL1404	fiveuL2181	fiveuL2191	fiveuL2192	fiveuL2201	fiveuL2202	fiveuL2421	fiveuL2422	fiveuL2431	fiveuL2451	fiveuL2461	fiveuL3031	fiveuL3041	fiveuL304a1	fiveuL304b1	fiveuL3081	fiveuL3082	fiveuL308a1	fiveuL3181	fiveuL3182	fiveuL3301.2	fiveuL3301	fiveuL330a1	fiveuL3441	fiveuL3461	fiveuL3462	fiveuLb401	fiveuLcontroL1	fiveuLcontroL2	fiveuLh2411	fiveuLH2412.2	fiveuLh2412	fiveuLs2101.2	fiveuLs2101	fiveuLs2301	fiveuLs2401	oneuL1201	oneuL1202	oneuL120a1.2	oneuL120a1	oneuL120a2.2	oneuL120a2	oneuL120e1	oneuL1251	oneuL1252	oneuL125a1.2	oneuL125a1	oneuL125c1	oneuL131a1	oneuL1401	oneuL1402.2	oneuL1402	oneuL1403	oneuL1404.2	oneuL1404	oneuL2181	oneuL2191	oneuL2192	oneuL2201	oneuL2202	oneuL2421	oneuL2422	oneuL2431	oneuL2451	oneuL2461	oneuL3031	oneuL3041	oneuL304a1	oneuL304b1	oneuL3081	oneuL3082	oneuL308a1	oneuL3181	oneuL3182	oneuL3301.2	oneuL3301	oneuL330a1	oneuL3441	oneuL3461	oneuL3462	oneuLb401	oneuLcontroL1	oneuLcontroL2	oneuLh2411	oneuLH2412.2	oneuLh2412	oneuLs2101.2	oneuLs2101	oneuLs2301	oneuLs2401
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__	0.000165699894904	0.0	0.000882991687965	0.0	0.00037190245554	0.0	9.10223171551e-05	0.0	0.000353530681455	0.0	0.0	9.36994718278e-05	0.0	0.000782971032519	0.000128138685924	9.38628746463e-05	0.000317737322924	0.000247614762368	0.0	0.0	0.000783962049704	0.000418320912149	0.000590863952334	0.0	0.000800423128441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000151661601801	0.0	0.0	0.0	0.0	0.0	0.0	0.00064678649394	0.000440375523372	0.0	0.000172677636877	0.00034559017339	0.0	0.0	0.0	0.0	0.000994255704576	0.000554283398173	0.000318276963704	0.0	0.0	0.0	0.0	0.0	0.000311893061672	0.000102235953034	0.000383352597503	0.000109478052956	0.000174758632842	0.0	0.000283539504648	0.0	0.0	0.0	0.0	0.000546430410816	0.000113592009686	0.0	0.000193376549309	0.000231516179378	0.0	0.0	0.000802053082286	0.000176111808523	0.000314445150812	0.000614922550642	0.000561717398936	0.0	0.0	0.0	0.00073466899206	0.0	0.000939720744963	0.0	0.0	0.0	0.000128281642958	0.000418271180643	0.0	0.000166029128589	0.000307023803926	0.00012716599775	0.000397509031736	0.000260611600201	0.000289569699427	0.00030792264983	0.000654236102828	0.0	0.0	0.000396133968264	0.000449239934164	0.000344864960735	0.000128759770941	0.000481722087646	0.000650484764183	0.000257147294246
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Nocardia	0.0	0.0	0.0	0.0	0.0	0.0	0.000170666844666	0.0	7.0706136291e-05	0.0	0.0	0.0	0.0	0.000538292584857	0.0	0.0	0.0	0.0	0.000273984194281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00224385259412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000589810385843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.92212197335e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.59918459218e-05	0.0	0.0	0.0	0.00226939096283	0.0024258147985	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Rhodococcus	0.000787074500793	0.0076864477087	0.00235464450124	0.00252509507167	0.00622091380176	0.0	0.00354531925319	0.0	0.00358244423874	0.0	0.0	0.000632471434838	0.0	0.00443683585094	0.000717576641172	0.000328520061262	0.00618952305056	0.00331803781573	0.00258327954607	0.0	0.00845209084837	0.00142926311651	0.00662810327706	0.0	0.010480540338	0.0	0.0	0.000381831885822	0.0	0.0	0.0	0.0	0.000485317125763	0.0	0.0	0.0	0.00165767833307	0.0	0.0	0.00299066351974	0.00286244090192	0.0039742634306	0.00334303904994	0.00306423287073	0.0	0.00140396119407	0.0	0.0	0.00316268005075	0.00152427934498	0.000833885644906	0.0	0.0	0.0	0.00159879065835	0.00692135363322	0.00258247455064	0.00260360893726	0.00636365311856	0.00361277574755	0.00301458641653	0.000644627606954	0.00449612643084	0.00637217487688	0.0	0.00175228598878	0.000643197224013	0.00352695992436	0.000681552058114	0.000472647595289	0.00367415443687	0.00300971033192	0.0018564242144	0.00361846106802	0.00820281561429	0.00249374320869	0.00737516808267	0.00480408242689	0.0105478044911	0.00226050720315	0.000540268818608	0.000447633298802	0.00313760172609	0.0	0.00808729368392	0.0015061962493	0.000262754837002	0.00220233599932	0.00266184409138	0.00463235332562	0.00194241541629	0.0014942621573	0.00331147102806	0.00262385842024	0.00408109272583	0.00427403024329	0.0037354491226	0.00369507179796	0.00752371518252	0.00139997022527	0.0	0.003004015926	0.00745139304134	0.00342212153344	0.00160949713676	0.00175484474785	0.00291788879933	0.00475722494354
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__	0.00323114795063	0.00782082616515	0.00618094181575	0.026391316233	0.00593353463157	0.0	0.00993281035955	0.0	0.00685849522022	0.0	0.0	0.0072382841987	0.0	0.00342549826727	0.0122372445057	0.00861191874879	0.00943679849084	0.00761415394281	0.00309210733545	0.0	0.00731289599489	0.0201316938972	0.00831554121152	0.0	0.00183847187314	0.0	0.0	0.0130061486108	0.0	0.0	0.0	0.0	0.0174031688067	0.0	0.0	0.0	0.0103552437641	0.0	0.0	0.00441648986533	0.00200709613537	0.0021089841318	0.00520623075184	0.0108428916901	0.0	0.0017237245977	0.0	0.0	0.0116469953965	0.0143420829277	0.0525156990112	0.0	0.0	0.0	0.0032283272909	0.00707052073739	0.00397663653631	0.0127794941292	0.00499832809822	0.00398226417628	0.00838841437644	0.00208907094846	0.00692646504211	0.00982625097837	0.0	0.00438071497195	0.0128180018214	0.00223539713516	0.00408931234868	0.005317285447	0.00203045376774	0.00436573366828	0.00563557350801	0.00864799454197	0.00530448743057	0.0123630489583	0.00638895374604	0.00397778024947	0.00173196198005	0.0104382244381	0.00126930626059	0.00717934944616	0.00145803538424	0.0	0.00405788503507	0.0051347599408	0.00600582484575	0.0201356434223	0.00764879296137	0.00854841725438	0.0154250636	0.000950894100099	0.00161187497061	0.00343348193925	0.00222605057772	0.00242368788187	0.0043435454914	0.00818794318867	0.00951913529614	0.00191735052591	0.000395951075531	0.0110917511114	0.00494163927581	0.00660549040176	0.0265567027566	0.0251871834398	0.00459985654672	0.0133459445713
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Actinopolymorpha	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000143224633667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000220804684704	0.0	0.0	0.0	0.0	0.0	0.0	5.16130808192e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Aeromicrobium	0.00124274921178	0.000685330127874	0.00264897506389	0.00342109654872	0.0025103415749	0.0	0.0	0.0	0.00169694727098	0.0	0.0	0.000737883340644	0.0	0.00425740498932	0.00137749087368	0.00103249162111	0.00285963590631	0.00170854186034	0.00383577871993	0.0	0.00180066283291	0.002823666157	0.00276315789474	0.0	0.00142575369753	0.0	0.0	0.00611527629637	0.0	0.0	0.0	0.0	0.00159244681891	0.0	0.0	0.0	9.44247151746e-05	0.0	0.0	0.000897778267707	0.00241359661848	0.00137786963278	0.000828852657009	0.00131756253605	0.0	0.000374722738631	4.60331432055e-05	0.0	0.00701660454372	0.00228641901746	0.00424899746545	0.0	0.0	0.0	0.0	0.0	0.00163743857378	0.00143130334247	0.00265397952118	0.0	0.000851948335107	0.00101469160354	0.00145820316676	0.00140375013977	0.0	0.0	0.00117153780088	0.00312955598922	0.000511164043585	0.00137363207381	0.00110224633106	0.00213325622427	0.000994512972001	0.00372676007886	0.00207804662229	0.000369834797899	0.00154363983126	0.00103768180421	0.00191920111303	0.0	0.000195277886244	0.00237589981672	0.00115286518754	0.0	0.00320359344874	0.0	0.000281523039644	0.0	0.0010583235544	0.0	0.00216757429673	0.000792411750083	0.00151318874792	0.0	0.00234530328725	0.00113366046087	0.000999015463022	0.00134366247199	0.00132482810823	0.0	0.0	0.00103985166669	0.00265051561157	0.00131313965818	0.00202796639232	0.00237420171768	0.000975727146274	0.00150431167134
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Friedmanniella	0.0011184742906	0.00172004424251	0.0	0.000488728078388	0.00368521524126	0.0	0.00291271414896	0.0	0.00226259636131	0.0	0.0	0.000585621698924	0.0	0.0	0.00249870437551	0.00524067716775	0.000508379716678	0.00344184519691	0.00258327954607	0.0	0.00259687428964	0.00177786387663	0.0026588877855	0.0	0.000800423128441	0.0	0.0	0.000377854470345	0.0	0.0	0.0	0.0	0.000720392608555	0.0	0.0	0.0	0.00220324335407	0.0	0.0	0.00102327415459	0.00130418904999	0.00215585044584	0.00329814286435	0.00531344891588	0.0	7.49445477262e-05	0.0	0.0	0.00104160121432	0.000831425097259	0.00197331717497	0.0	0.0	0.0	0.000184475845194	0.00250600734996	0.00358677020922	0.00514587630269	0.00427585589523	0.00249062570475	0.00388837958074	0.000676461069026	0.00457713771789	0.000340303064186	0.0	0.00340149633116	0.00477803652124	0.000943834345954	0.0109048329298	0.019260389508	0.00239786921143	0.0068131904217	0.00154702017867	0.00503271873897	0.00284364274629	0.00788980902184	0.00488819279898	0.00284401679672	0.00106102175355	0.00181727049665	0.00123675994621	0.00185939985656	0.00183102118021	0.0	0.00113905544844	0.00290969729979	0.0021270629662	0.011186468568	0.00532368818276	0.0055682350923	0.00477202403311	0.00102636188582	0.00353077374515	0.00396334026321	0.00469060657449	0.00291884992225	0.00272195517461	0.00713820688243	0.0051357534072	0.0	0.0	0.00831881333354	0.00476194330214	0.00740133261884	0.00975355264878	0.00705378771196	0.00631899485206	0.0109287600054
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Kribbella	0.0	0.0	0.0	0.0	0.0	0.0	0.000580267271864	0.0	0.0	0.0	0.0	0.000527059529031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000261450570093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000398111704728	0.0	0.0	0.0	0.0	0.0	0.0	4.34408839213e-05	0.0	0.0	5.18032910631e-05	0.000107996929184	0.0	0.0	0.0	0.0	0.0	0.0	0.000954830891113	0.0	0.0	0.0	0.0	0.0	9.35679185015e-05	0.0	0.0	0.000123162809576	0.00032767243658	0.0	0.0	0.0	0.0	0.000309226939196	0.0	0.0	0.000170388014528	0.0	0.0	0.0	0.0	0.00019111590148	0.000109370874857	0.000105667085114	0.0	0.0	0.0	0.0	9.7638943122e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000144316848328	0.0	0.000252043522876	0.0	0.0	0.0	0.0	0.00011727522009	0.0	0.0	0.0	0.0	0.0	0.000396133968264	0.0	0.0	0.000193139656411	0.000516130808192	0.0	7.71441882737e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Nocardioides	0.000807786987656	0.0033460235655	0.00485645428381	0.0179607568808	0.00299212430139	0.0	0.00249173593212	0.0	0.00201512488429	0.0	0.0	0.00260016034322	0.0	0.00146807068597	0.00406840327807	0.0039657064538	0.00467073864698	0.00241424393308	0.000704530785293	0.0	0.00172716639075	0.00773893687475	0.00239821251241	0.0	0.000450238009748	0.0	0.0	0.00411662501902	0.0	0.0	0.0	0.0	0.00545981766484	0.0	0.0	0.0	0.00245504259454	0.0	0.0	0.000897778267707	0.000508125603891	0.000899833229569	0.00116557404892	0.00244073059957	0.0	0.0	0.0	0.0	0.00678934609696	0.0014549939202	0.0257804340601	0.0	0.0	0.0	0.0	0.00286400839995	0.00126316689977	0.00531626955775	0.00283091148926	0.000862139667029	0.00190050013216	0.000298438706923	0.00115441084035	0.00350937534942	0.0	0.000463840408795	0.00503072114496	0.000745132378385	0.000795144067799	0.00141794278587	0.000580129647926	0.0017859819552	0.000729309512801	0.00224561184239	0.00180461943514	0.00285301129808	0.00197242867327	0.00109533079333	0.000842576098405	0.00352373181668	0.000781111544976	0.00149784988445	0.000135631198534	0.0	0.00209301438651	0.00159177558165	0.00272138938323	0.0042473622844	0.00269391450212	0.00207828492882	0.00272207004706	0.000520727721483	0.0010855484496	0.000699412987625	0.000477010838084	0.00101638524078	0.000999015463022	0.00323318782322	0.00215897913933	0.0	0.000329959229609	0.00346617222231	0.00233604765765	0.00123355543647	0.00956041299237	0.0110451992953	0.00148682231813	0.00378006522541
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Pimelobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000286449267334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Propionicimonas	0.0	0.0	0.0	0.0	6.76186282801e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000130468663943	0.0	0.0	0.0	3.47567030785e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.89605892809e-05	0.000186312721427	0.0	6.90710547508e-05	4.31987716738e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00057933706719	0.000294886613464	5.4739026478e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000147702373528	0.000502779028203	0.0	0.000486206341867	0.0	0.0	0.0	0.000228687382408	0.0	0.0	0.00013297101195	0.000227824200618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000192422464437	0.0	0.0	0.0	0.000197372445381	0.000317914994375	0.000318007225389	0.0	0.0	8.39789044992e-05	6.54236102828e-05	0.0	0.0	0.000132044656088	0.0	0.0	0.0	0.0	0.0	0.000128573647123
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae;g__	0.0	0.0	0.0	0.000305455048993	3.80354784075e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000576624086656	0.000211191467954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8407305845e-05	0.000207856274315	0.000214836950501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000227184019371	0.0	0.0	0.0	0.0	7.1668463055e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000693192592008	0.0	0.0	0.0	0.000137245231148	0.0	0.0	0.0	0.0	3.97509031736e-05	0.0	4.3435454914e-05	0.0	0.000220804684704	0.0	0.0	0.0	0.0	0.0	0.0	0.000129032702048	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae;g__Nocardiopsis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000122339223831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.36806846577e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000251081616489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae;g__	0.0	0.0	0.00529795012779	0.00602764630012	0.0	0.0	0.0	0.0	0.0	0.0227617602428	0.0	0.00145234181333	0.0	0.0	0.0	3.51985779923e-05	0.00362220548133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075172628572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000187135837003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.57577684032e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae;g__Cellulosimicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000139026812314	0.0	0.0	0.0	0.0	0.000218757851252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.18032910631e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000983871174368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025522729814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000575122873384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae;g__Promicromonospora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.78713790648e-05	0.000240260036107	0.000363718639254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.68146116901e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000288019628379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8819471561e-05	0.0	0.0	0.0	0.0	7.70213991121e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae;g__Xylanimicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000238707722778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000120712285257	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__	0.00041424973726	0.00190817408153	0.0	0.000162909359463	0.00138618187974	0.0	0.00106951222657	0.0	0.000636355226619	0.0	0.0	0.000234248679569	0.0	9.78713790648e-05	0.000747475667887	0.00137665549481	0.0	0.000792367239576	0.000861093182024	0.0	0.000367482210799	0.000488041064174	0.000834160873883	0.0	0.0	0.0	0.0	0.000278419083412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000965230421785	0.0	0.0	0.000386141190412	0.000287937842205	0.000149972204928	0.00124327898551	0.00178554922918	0.0	0.0	0.0	0.0	0.000132567427277	0.0	0.00105031398022	0.0	0.0	0.0	0.000245967793592	0.000596668416657	0.000623786123343	0.00361233700719	0.00176931968079	0.000602129291258	0.00152913803737	0.000119375482769	0.00157972009732	0.000638068245349	0.0	0.000824605171191	0.00238901826062	0.000149026475677	0.00147669612591	0.00345623554055	0.000348077788756	0.00274512041263	0.000663008648001	0.0004777897537	0.000619768290857	0.00257123240444	0.00162939759966	0.000115297978245	0.0	0.00039891303585	0.000292916829366	0.000413199968125	0.000429498795358	0.0	0.000113905544844	0.000445012528203	0.00131377418501	0.00405509485588	0.00192422464437	0.00109796184919	0.0019491365769	9.05613428666e-05	0.000460535705889	0.000487469658042	0.00103352348251	0.000182428120141	0.00121619273759	0.00296725462564	0.00166830206221	0.0	0.0	0.00221174798947	0.00158731443405	0.00244058279905	0.00334775404447	0.00264947148205	0.00102219034372	0.00390863887253
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium	0.000372824763534	0.00131690887317	0.0	0.0	0.0003380931414	0.0	0.00307200320399	0.0	0.000683492650813	0.0	0.0	0.000515347095053	0.0	0.000554604481367	0.000213564476539	0.000500601998113	0.0	7.42844287103e-05	0.000391405991829	0.0	0.00374831855015	0.000662341444236	0.00192899702085	0.0	0.000950502465023	0.0	0.0	0.00131254710751	0.0	0.0	0.0	0.0	0.000303323203602	0.0	0.0	0.0	0.000629498101164	0.0	0.0	4.82676488015e-05	0.000389562962983	0.000112479153696	0.000535300674319	0.000388788945064	0.0	0.00387213496585	0.000245510097096	0.0	0.00022725844676	0.0	0.000795692409261	0.0	0.0	0.0	0.000368951690388	0.00161100472497	0.00567645372242	0.00293076398696	0.000383352597503	0.00166954030758	0.00332041402401	0.00923170400082	0.00162022574084	0.0	0.0	0.00487891392954	0.00362947004979	0.000546430410816	0.00128737610977	0.0015951856341	0.0	0.000132294959645	0.000972412683734	0.0014333692611	0.00670808032457	0.00362790325558	0.00497395056738	0.000614922550642	0.000686543487589	0.0364340572743	0.00523995661421	0.00351219972906	0.000926813189983	0.0	0.000227811089688	0.00208813570926	0.0	0.00150318171382	0.00711963118417	0.00405200206248	0.0012098089098	0.000166029128589	0.000482465977598	0.000148360330708	0.000821518665589	5.21223200402e-05	0.000608096368796	0.00114771169482	0.0	0.00499119819444	0.000527934767375	0.00475360761917	0.000898479868328	0.000636673773664	0.00453878192567	0.00333764589298	0.000619509299222	0.00154288376547
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Tessaracoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000154701239447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
