Taxon	fiveuL1201	fiveuL1202	fiveuL120a1.2	fiveuL120a1	fiveuL120a2.2	fiveuL120a2	fiveuL120e1	fiveuL1251	fiveuL1252	fiveuL125a1.2	fiveuL125a1	fiveuL125c1	fiveuL131a1	fiveuL1401	fiveuL1402.2	fiveuL1402	fiveuL1403	fiveuL1404.2	fiveuL1404	fiveuL2181	fiveuL2191	fiveuL2192	fiveuL2201	fiveuL2202	fiveuL2421	fiveuL2422	fiveuL2431	fiveuL2451	fiveuL2461	fiveuL3031	fiveuL3041	fiveuL304a1	fiveuL304b1	fiveuL3081	fiveuL3082	fiveuL308a1	fiveuL3181	fiveuL3182	fiveuL3301.2	fiveuL3301	fiveuL330a1	fiveuL3441	fiveuL3461	fiveuL3462	fiveuLb401	fiveuLcontroL1	fiveuLcontroL2	fiveuLh2411	fiveuLH2412.2	fiveuLh2412	fiveuLs2101.2	fiveuLs2101	fiveuLs2301	fiveuLs2401	oneuL1201	oneuL1202	oneuL120a1.2	oneuL120a1	oneuL120a2.2	oneuL120a2	oneuL120e1	oneuL1251	oneuL1252	oneuL125a1.2	oneuL125a1	oneuL125c1	oneuL131a1	oneuL1401	oneuL1402.2	oneuL1402	oneuL1403	oneuL1404.2	oneuL1404	oneuL2181	oneuL2191	oneuL2192	oneuL2201	oneuL2202	oneuL2421	oneuL2422	oneuL2431	oneuL2451	oneuL2461	oneuL3031	oneuL3041	oneuL304a1	oneuL304b1	oneuL3081	oneuL3082	oneuL308a1	oneuL3181	oneuL3182	oneuL3301.2	oneuL3301	oneuL330a1	oneuL3441	oneuL3461	oneuL3462	oneuLb401	oneuLcontroL1	oneuLcontroL2	oneuLh2411	oneuLH2412.2	oneuLh2412	oneuLs2101.2	oneuLs2101	oneuLs2301	oneuLs2401
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dietziaceae	0.00497099684712	0.00107502765157	0.00264897506389	0.000733092117582	0.00028737917019	0.0	0.00582542829793	0.0	0.00266326446696	0.0	0.0	0.00238933653161	0.0	0.0123970413482	0.000619336981964	0.000281588623939	0.000190642393754	0.0	0.0	0.0	0.00208239919453	0.000244020532087	0.000521350546177	0.0	0.0	0.0	0.0	0.000914805559783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000209832700388	0.0	0.0	0.000212377654726	0.000389562962983	0.0	0.000328087510066	0.000100797133905	0.0	0.000249815159087	0.0	0.0	0.000265134854554	0.000277141699086	0.000127310785482	0.0	0.0	0.0	0.0	0.000179000524997	0.00221444073787	0.000886044926291	0.000235909290771	0.0	0.00423789684643	0.00250688513816	0.0021062934631	0.00025522729814	0.0	0.00137434195198	0.0	0.0101834758379	7.57280064571e-05	0.00026586427235	0.000193376549309	0.0	0.0	0.0	0.00222387445543	0.000317001255342	0.000400202919215	7.68653188303e-05	0.0	0.00084214974235	0.000227824200618	0.000378766637448	6.78155992671e-05	0.0	0.0	0.000136926931755	0.0	0.000139830857099	0.0	0.0	0.0	0.0	0.000175442173672	0.0	0.000106002408463	0.0	0.000173741819656	0.0	0.0	0.000426077894648	0.0	9.90334920659e-05	8.98479868328e-05	5.30561478053e-05	0.000128759770941	0.0	6.19509299222e-05	0.000205717835397
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Frankiaceae	0.00124274921178	0.00120940610801	0.00132448753195	0.00219927635275	0.00035499779847	0.0	0.00160426833986	0.0	0.00360601295084	0.0	0.0	0.00045678492516	0.0	0.000734035342986	0.00473045315534	0.00849459015549	0.00219238752817	0.00219139064695	0.00224406101982	0.0	0.000955453748076	0.00538588174392	0.00190292949355	0.0	0.0	0.0	0.0	0.000954579714556	0.0	0.0	0.0	0.0	0.00164931991959	0.0	0.0	0.0	0.0048156604739	0.0	0.0	0.00165075358901	0.000355687922723	0.00126539047908	0.000725246074883	0.00516225321502	0.0	0.0	0.0	0.0	0.000994255704576	0.000831425097259	0.00315094194067	0.0	0.0	0.0	0.000276713767791	0.00062650183749	0.000374271674006	0.00286260668494	0.000884659840393	0.000574759778019	0.00137622423363	0.000358126448308	0.00139744470148	0.000382840947209	0.0	0.00113383211039	0.00385918334408	0.00141575151893	0.00778105266346	0.0121854458161	0.00284263527484	0.00277819415254	0.0011271147016	0.0028667385222	0.00224210293457	0.00630480274513	0.0027871274731	0.00224831057578	0.0	0.00334643713408	0.000292916829366	0.00175609986453	0.000440801395236	0.0	0.0	0.00133503758461	0.00412900458145	0.0080752319975	0.00702341995195	0.00328081457317	0.00428473988888	0.000611289064349	0.000164477037818	0.00123986847806	0.00170928883647	0.00015636696012	0.00230207911044	0.00415695577271	0.00137389581594	0.0	0.0	0.0040603731747	0.00251574363132	0.00278544775978	0.00421688249832	0.00412904646554	0.00354669073804	0.00582438621466
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae	0.00256834837101	0.00161254147735	0.0	0.00171054827436	0.00419235495336	0.0	0.00550685018789	0.0	0.00659923938716	0.0	0.0	0.00934652231482	0.0	0.00371911240446	0.00578759731421	0.0112009697078	0.00730795842725	0.00480372638993	0.0036792163232	0.0	0.00406680313284	0.0087150190031	0.00707298907646	0.0	0.00340179829587	0.0	0.0	0.00129266003013	0.0	0.0	0.0	0.00601381028576	0.00257824723062	0.0	0.0	0.0	0.00348322282644	0.0	0.0	0.00446958427902	0.00389562962983	0.00395551690498	0.00485224159624	0.00963332608325	0.0	4.99630318174e-05	7.67219053425e-05	0.0	0.00590871961577	0.00803710927351	0.00792509639624	0.0	0.0	0.0	0.000860887277572	0.00149167104164	0.0022768193502	0.00296484263797	0.00427585589523	0.00246325619151	0.00502431069422	0.000517293758667	0.00761506098197	0.000723144011395	0.0	0.0112696040063	0.00450238056809	0.00298052951354	0.00586892050042	0.00915754715873	0.00696155577511	0.00420036496872	0.00402225246454	0.00372676007886	0.00488523241029	0.00880559042616	0.00780395692469	0.00664885007882	0.00340151091578	0.00775664236375	0.00169240834745	0.000378766637448	0.00314212276604	0.0	0.00475555649723	0.00294392903273	0.0018768202643	0.00870447085444	0.00541989941497	0.00329388554756	0.00487284144226	0.00138860725729	0.00230267852945	0.00389975726433	0.00484961018718	0.00401341864309	0.00567556610876	0.00808996780009	0.0113837081892	0.000182604811992	4.39945639479e-05	0.00854989148169	0.00590001780202	0.0059688166281	0.00695302763081	0.00640002202158	0.00734118519578	0.00995160028731
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Glycomycetaceae	0.0	0.0	0.0	0.000183273029396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.34657186616e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Gordoniaceae	0.00130488667237	0.000161254147735	0.0	0.000244364039194	0.0	0.0	0.00133120138839	0.0	0.000601002158473	0.0	0.0	0.000316235717419	0.0	0.0	0.000128138685924	9.38628746463e-05	0.0	0.0	0.0	0.0	0.0	0.000261450570093	0.000547418073486	0.0	0.0	0.0	0.0	0.000178983696479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.79211785618e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000795327307262	0.00015335392955	0.0	0.0	0.001245155259	0.0	0.00036455079169	0.0056788073836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000300152189411	0.0	0.0	0.0005318840478	0.00170868150463	0.0	0.00057643259377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000269543960499	0.0	0.0	0.000154839242458	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae	0.00758077019185	0.00588577639233	0.0132448753195	0.0240698578606	0.00428533056725	0.0	0.0165888173015	0.0	0.0113483348747	0.0	0.0	0.0147928041148	0.0	0.0018106205127	0.00361991787734	0.00509206094956	0.0114385436253	0.00597989651118	0.00156562396732	0.0	0.00591646359386	0.0214912368616	0.0106616186693	0.0	0.0013131941951	0.0	0.0	0.0145275100309	0.0	0.0	0.0	0.0	0.00938406161144	0.0	0.0	0.0	0.00610613158129	0.0	0.0	0.00390967955292	0.00536072512105	0.003514973553	0.00621639492757	0.00654461390858	0.0	0.0014239464068	0.0	0.0	0.00852219175351	0.00769068214965	0.0299339484364	0.0	0.0	0.0	0.00415070651687	0.0060860178499	0.00767256931712	0.0132906738944	0.00499832809822	0.0038591013667	0.0141554492602	0.0138475560012	0.0113618330077	0.0174830699226	0.0	0.00932834599909	0.00923447443048	0.00163929123245	0.00193106416466	0.0044753819179	0.00342276492276	0.00406807000908	0.00537037004881	0.0057334770444	0.010718345736	0.0127857172988	0.00758956250368	0.00726377262946	0.00145110328059	0.00997282589625	0.00170868150463	0.00599139953781	0.00159366658278	0.0	0.00350259550395	0.00374837475679	0.0031905944493	0.0102251314254	0.00673478625529	0.00560744801549	0.00715803604967	0.00239987558596	0.00256584178996	0.00343348193925	0.00508811560623	0.0049255592438	0.00456072276597	0.00596250221944	0.00578998951003	0.00324123541286	0.0	0.00678379420652	0.00534595521655	0.00485463752419	0.0138094854334	0.0146581149527	0.00394937178254	0.00968159562835
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Jonesiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000285963590631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.17204419607e-05	0.0	0.0	0.0	0.0	0.0	0.000318514327836	0.0	0.0	8.52219175351e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000433686428481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae	0.00385252255651	0.00408510507595	0.00706393350372	0.01515057043	0.0109373131243	0.0	0.00682667378663	0.0	0.0102288210501	0.0	0.0	0.00775363129375	0.0	0.00495881653928	0.0114043430472	0.0115764212064	0.0118198284128	0.010350297067	0.00675827679225	0.0	0.00766812879867	0.0177786387663	0.0131727904667	0.0	0.00627831891371	0.0	0.0	0.00743776694258	0.0	0.0	0.0	0.0	0.0111092123319	0.0	0.0	0.0	0.00503598480931	0.0	0.0	0.00680573848101	0.010314949759	0.0071424262597	0.00699344429352	0.0126572401004	0.0	9.99260636349e-05	0.0	0.0	0.0196389174409	0.014272797503	0.0177280268783	0.0	0.0	0.0	0.00129133091636	0.00137233735831	0.00577002164092	0.00610007853101	0.0090825076947	0.00580233680667	0.00795151779433	0.000119375482769	0.0102884334544	0.00102090919256	0.0	0.00415738440475	0.0198012859678	0.00417274131896	0.00916308878131	0.0112253803881	0.00642010143705	0.00926064717513	0.00380124958187	0.00640238269958	0.00849447128058	0.0145820577457	0.00977638559796	0.0073790706077	0.00680302183156	0.00713611097465	0.00221314937743	0.00296126643823	0.00764055751742	0.0	0.0128998029536	0.00568246766782	0.00556790011741	0.00783052799757	0.00971733445407	0.00857455920317	0.00830063335337	0.00212819155736	0.00633784852391	0.006103967892	0.010997749878	0.00677590160522	0.00634157641744	0.00982553182641	0.00938828807558	0.0	0.0	0.0111577734394	0.0125787181566	0.0106642857089	0.00637360866158	0.00818927548998	0.010376780762	0.0153516934665
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae	0.13297416566	0.0557133080425	0.228694847183	0.0843055935219	0.382079059096	0.0	0.2329261096	0.0	0.319945266717	0.375569044006	0.196496335187	0.0882649024618	0.0	0.249669887994	0.21610589381	0.155718509038	0.286535517813	0.287480739109	0.21699548187	0.632911392405	0.288032556824	0.160112329125	0.406705561072	0.0	0.417895912714	0.653333333333	0.622718978102	0.102438335618	0.0	0.0	0.485706355815	0.216497170287	0.0450434957349	0.526339345656	0.535308301757	0.493759429434	0.116331249095	0.0	0.482897384306	0.215119257178	0.615340106312	0.522521908495	0.342834180255	0.335740853449	0.510948905109	0.0209095288156	0.00271595544912	0.436137071651	0.461050573865	0.274370282096	0.161748352955	0.357001190004	0.405405405405	0.404299695171	0.0664113042698	0.0549531611741	0.290154115273	0.0768814366813	0.379961401449	0.245093991055	0.233302774845	0.0340220125892	0.299174683047	0.0343280715998	0.0	0.0820482145335	0.0643656650602	0.246340764294	0.167434622277	0.14702294261	0.206410128732	0.251426570805	0.110059435568	0.168850898958	0.316081828337	0.136944542308	0.3539223102	0.458194165547	0.466225441117	0.0982655778311	0.0230427905768	0.0551621957446	0.561716608729	0.0	0.539826853402	0.0679842216162	0.0354719029952	0.116304315392	0.221478256567	0.347191221882	0.147999956633	0.142724676358	0.260729000349	0.206072499354	0.564462825066	0.517496454519	0.276596976892	0.28838355805	0.351128516388	0.0203604365371	0.00442145367676	0.166178199687	0.310963882428	0.267800906047	0.133749212065	0.118813312046	0.312046834018	0.298393720243
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae	0.0217481112061	0.0101993248442	0.0253124283883	0.0091555060018	0.00620823530896	0.0	0.0922158472888	0.10109114249	0.0323940163417	0.0	0.0	0.0153479734854	0.0731537389689	0.0223880779611	0.00564130564778	0.00706005255464	0.00324092069382	0.00360279479245	0.00470600470843	0.0	0.0258584982332	0.0111918274038	0.0184445134062	0.0	0.00221992352028	0.0	0.0	0.0458049109907	0.0	0.0	0.0	0.0	0.00326641174879	0.0140983753301	0.0	0.0	0.0112270986343	0.0	0.0	0.0123058370619	0.00736274000038	0.00677686901019	0.00744672309032	0.00784417695643	0.0	0.00241696166417	0.00030688762137	0.0	0.0147320288112	0.0107045981272	0.015310713339	0.0	0.0	0.0	0.010192290447	0.00892019282903	0.0367332053384	0.00992711103956	0.00686348592838	0.00496756665288	0.0883164595898	0.178382783902	0.0289919143502	0.0464513682614	0.00204171670133	0.0190432256722	0.00729339709372	0.0214970691164	0.00542401846249	0.00464376262372	0.00263958989806	0.00329910555614	0.0011271147016	0.00734203588186	0.0260211539764	0.00933392585173	0.0161153139791	0.00826302177425	0.00213608644207	0.0206991541936	0.0542872523758	0.0430588800116	0.00359422676115	0.0	0.00315660741149	0.00442787465562	0.00276830988984	0.00812592068319	0.00337701425087	0.00464673139745	0.012163620414	0.00200366971092	0.00781814186426	0.0105992859125	0.00587120839875	0.00709515081547	0.00732611339549	0.00638239674194	0.00863591655733	0.00231299428523	0.000452044144564	0.0158767193364	0.0120396302356	0.0104494083103	0.011274527443	0.0126589682889	0.00714139344678	0.010343749911
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae	0.00132559915923	0.000940649195121	0.00058866112531	0.0028509137906	0.00054094902624	0.0	0.00166115728808	0.0	0.00318177613309	0.0	0.0	0.00114781852989	0.0	0.000358861723238	0.012279957401	0.0120457355796	0.000317737322924	0.00146092709797	0.000287031060675	0.0	0.000293985768639	0.0050547110218	0.00135551142006	0.0	7.50396682913e-05	0.0	0.0	0.00109378925626	0.0	0.0	0.0	0.0	0.0163415375941	0.0	0.0	0.0	0.0030845406957	0.0	0.0	0.00170867476757	0.00150743929154	0.000468663140401	0.00110513687601	0.00217433817425	0.0	0.0022982994636	0.0	0.0	0.00191275859357	0.00124713764589	0.0109168998551	0.0	0.0	0.0	0.0	0.000537001574992	0.00087330057268	0.00218103366472	0.000560284565582	0.000738976857453	0.00131068974632	0.000517293758667	0.00372651920394	0.00323287910977	0.0	0.000790246622391	0.00670762819328	0.0	0.00696697659405	0.00797592817051	0.000348077788756	0.000760696017957	0.0015912207552	0.00108299010839	0.000473940457715	0.00440279521308	0.00080040583843	0.000960816485378	0.000218445655142	0.00119673910755	0.00065092628748	0.000826399936249	0.00015823639829	0.0	0.0	0.00208813570926	0.00656887092504	0.00384534857024	0.00176387259067	0.00303246605966	0.00319255128976	0.000437713157189	0.000504396249307	0.000699412987625	0.00106002408463	0.000651529000502	0.0017663751665	0.00229542338964	0.00281321524216	0.00173474571392	0.0	0.0040603731747	0.000569037249941	0.00108765103001	0.0062126589479	0.00681292666813	0.0018275524327	0.00637725289729
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae	0.00130488667237	0.000886897812543	0.00397346259584	0.00659782905824	0.00129320626586	0.0	0.00505173860211	0.0	0.00137876965767	0.0	0.0	0.0022839246258	0.0	0.00112552085925	0.00198614963181	0.00100902590245	0.010866616444	0.00326851486325	0.00125249917385	0.0	0.00124943951672	0.00454923991962	0.00224180734856	0.0	0.000750396682913	0.0	0.0	0.00871053989532	0.0	0.0	0.0	0.0	0.00227492402702	0.0	0.0	0.0	0.00169964487314	0.0	0.0	0.000724014732022	0.000431906763307	0.000787354075873	0.000906557593604	0.000907174205149	0.0	0.000337250464768	0.0	0.0	0.00167603104486	0.00228641901746	0.0110282967924	0.0	0.0	0.0	0.000830141303373	0.00116350341248	0.000982463144265	0.00301596061449	0.00110582480049	0.000615814047878	0.00386653475164	0.000955003862154	0.00164047856261	0.020162956553	0.0	0.00154613469598	0.00186067768375	0.00119221180542	0.000681552058114	0.000886214241167	0.00342276492276	0.00233169866374	0.001326017296	0.00066890565518	0.00191399031	0.00227184232995	0.00180091313647	0.00063413888035	0.000468097832447	0.002659420239	0.00268507093585	0.00387374970117	0.000372985795969	0.0	0.00072614784838	0.000564823593488	0.00131377418501	0.00377543314169	0.0015393797155	0.0026664787766	0.00236920911503	0.0002716840286	0.000328954075635	0.0002543319955	0.000596263547605	0.000703651320542	0.00112932182776	0.000881778497241	0.00515210930977	0.0	0.0	0.00188163634925	0.000494163927581	0.000955010660496	0.00584247460645	0.00660647434486	0.0011151167386	0.00104144654169
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nakamurellaceae	0.0	0.00245912575296	0.0	0.0	0.00337247908547	0.0	0.00361813710692	0.0	0.00392419056415	0.0	0.0	0.000351373019354	0.0	0.00137019930691	0.00291515510476	0.00706318131713	0.0	0.00319423043454	0.00140906157059	0.0	0.00385856321339	0.00115038250841	0.00328450844091	0.0	0.00135071402924	0.0	0.0	0.000417628625118	0.0	0.0	0.0	0.0	0.000966842711482	0.0	0.0	0.0	0.0028642163603	0.0	0.0	0.001288746223	0.00124490772953	0.00146222899805	0.00183901683274	0.00431987716738	0.0	0.0	0.0	0.0	0.00133514337472	0.00041571254863	0.00186192023767	0.0	0.0	0.0	0.0	0.00295350866245	0.00154387065527	0.00659421897067	0.00336170739349	0.00234009338194	0.00340779334043	0.00149219353462	0.00534674494479	0.0100814782765	0.0	0.00273150462957	0.00620225894584	0.00104318532974	0.00721309261504	0.0122297565281	0.00127628522544	0.00198442439467	0.000795610377601	0.00258006466998	0.00388266605743	0.00486068591524	0.00347318962033	0.00219066158666	0.00173196198005	0.00432155788838	0.00097638943122	0.00196269984859	0.000949418389739	0.0	0.00179401233129	0.00225929437395	0.00281523039644	0.00561071314112	0.00351170997597	0.00352916308667	0.00352860932026	0.0005433680572	0.00151318874792	0.00063582998875	0.00174903973964	0.00179822004139	0.00304048184398	0.0050807237222	0.00309126558586	0.0	0.0	0.00361472246041	0.00318960353257	0.00318336886832	0.00574590477824	0.0040258203039	0.0027877918465	0.00493722804952
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae	0.000952774395697	0.0076864477087	0.0032376361892	0.00252509507167	0.00659281625731	0.0	0.00380700841501	0.0	0.00400668105649	0.0	0.0	0.000726170906665	0.0	0.00575809946831	0.000845715327095	0.000422382935908	0.00650726037348	0.00356565257809	0.00285726374035	0.0	0.00923605289807	0.00184758402866	0.00721896722939	0.0	0.0112809634665	0.0	0.0	0.000381831885822	0.0	0.0	0.0	0.0	0.000636978727565	0.0	0.0	0.0	0.00165767833307	0.0	0.0	0.00363745001368	0.00330281642529	0.0039742634306	0.00351571668681	0.00340982304412	0.0	0.00140396119407	0.0	0.0	0.00415693575532	0.00207856274315	0.00339601520273	0.0	0.0	0.0	0.00159879065835	0.00692135363322	0.00289436761231	0.00270584489029	0.00674700571606	0.00372225380051	0.00377915543522	0.000644627606954	0.00477966593549	0.00637217487688	0.0	0.00175228598878	0.000643197224013	0.00407339033517	0.000795144067799	0.000472647595289	0.00386753098617	0.00334044773103	0.0018564242144	0.00361846106802	0.00900486869658	0.00266985501721	0.00768961323349	0.00541900497753	0.0111095218901	0.00226050720315	0.000540268818608	0.000447633298802	0.00387227071815	0.0	0.00902701442888	0.0015061962493	0.000262754837002	0.00220233599932	0.00279012573434	0.00505062450626	0.00194241541629	0.00166029128589	0.00361849483199	0.00275102441799	0.00447860175756	0.00453464184349	0.00402501882203	0.00400299444779	0.00817795128535	0.00139997022527	6.59918459218e-05	0.00340014989426	0.0079006329755	0.00376698649418	0.00400764787054	0.004662381634	0.00356837356352	0.00501437223779
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae	0.00640015844066	0.013572224101	0.0136863711635	0.0482618977408	0.0151888343774	0.0	0.0159175277125	0.0	0.0128331637368	0.0	0.0	0.0116890091105	0.0	0.00915097394256	0.020181843033	0.0188507939915	0.0174755527608	0.0151787849331	0.0103461650507	0.0	0.0134375995082	0.0327336113756	0.0161705561072	0.0	0.00451488670886	0.0	0.0	0.0236159043966	0.0	0.0	0.0	0.0	0.0255739376037	0.0	0.0	0.0	0.0151079544279	0.0	0.0	0.00730772202854	0.00641932012915	0.00654253743999	0.0106196746679	0.0200658294425	0.0	0.00217339188406	4.60331432055e-05	0.0	0.0264945472515	0.0189149209627	0.0859029525038	0.0	0.0	0.0	0.00341280313609	0.0124405364873	0.0105575801376	0.0252522803993	0.0150539616173	0.00751293138411	0.015356914861	0.00407866232795	0.0141162167671	0.0150796795317	0.0	0.0085552786511	0.0237982972885	0.00705391984871	0.0164708414044	0.0275169521882	0.00661347798636	0.0150981622695	0.00939262251334	0.0198442011037	0.0121401671091	0.0235813711613	0.015021902432	0.00895480964372	0.00555476094504	0.0159121977634	0.00380791878176	0.0129124990039	0.00457755295053	0.0	0.0104935483187	0.00963623282224	0.0111358002348	0.0355694742747	0.0170614585134	0.0161949372755	0.0253387754998	0.00329039545749	0.00793875835866	0.00841415018446	0.0100569785029	0.00760985872586	0.00906353159205	0.0199869792708	0.0184249242459	0.00191735052591	0.00072591030514	0.0244447669583	0.0146901458472	0.0165535181153	0.0480917744465	0.0462281160537	0.0133814008632	0.0297647993089
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae	0.0	0.0	0.0	0.000305455048993	3.80354784075e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000122339223831	0.000576624086656	0.000211191467954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.36806846577e-05	0.0	0.0	2.8407305845e-05	0.000207856274315	0.000214836950501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000227184019371	0.0	0.0	0.0	0.0	7.1668463055e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000693192592008	0.0	0.0	0.0	0.000137245231148	0.0	0.0	0.0	0.0	3.97509031736e-05	0.0	4.3435454914e-05	0.0	0.000220804684704	0.000251081616489	0.0	0.0	0.0	0.0	0.0	0.000129032702048	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae	0.0	0.0	0.00529795012779	0.00602764630012	0.0	0.0	0.0	0.0	0.0	0.0227617602428	0.0	0.00145234181333	0.0	9.78713790648e-05	0.000240260036107	0.000398917217247	0.00362220548133	0.0	0.0	0.0	0.0	0.0	0.000139026812314	0.0	0.0	0.0	0.0	0.000218757851252	0.0	0.0	0.0	0.0075172628572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.18032910631e-05	0.0	0.0	0.0	0.0	0.0	5.68146116901e-05	0.0	0.000238707722778	0.0	0.0	0.0	0.000983871174368	0.0	0.000187135837003	0.0	0.0	0.0	0.0	0.0	0.0	0.00025522729814	0.0	0.0	0.0	0.0	0.0	0.000288019628379	0.0	0.0	0.0	0.0	0.0	0.0	8.57577684032e-05	0.0	0.0	0.0	4.8819471561e-05	0.0	0.0	0.0	0.0	7.70213991121e-05	0.0	0.0	0.0	0.000575122873384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000120712285257	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	0.000787074500793	0.0032250829547	0.0	0.000162909359463	0.00172427502114	0.0	0.00414151543056	0.0	0.00131984787743	0.0	0.0	0.000749595774622	0.0	0.000652475860432	0.000961040144427	0.00187725749293	0.0	0.000866651668287	0.00125249917385	0.0	0.00411580076094	0.00115038250841	0.00276315789474	0.0	0.000950502465023	0.0	0.0	0.00159096619093	0.0	0.0	0.0	0.0	0.000303323203602	0.0	0.0	0.0	0.00159472852295	0.0	0.0	0.000434408839213	0.000677500805188	0.000262451358624	0.00177857965983	0.00217433817425	0.0	0.00387213496585	0.000245510097096	0.0	0.000359825874037	0.0	0.00184600638949	0.0	0.0	0.0	0.00061491948398	0.00220767314163	0.00630023984576	0.00654310099415	0.00215267227829	0.00227166959884	0.00484955206138	0.00935107948359	0.00319994583817	0.000638068245349	0.0	0.00570351910074	0.00601848831041	0.000695456886493	0.00276407223568	0.00505142117465	0.000502779028203	0.00287741537227	0.00163542133173	0.0019111590148	0.00732784861543	0.00619913566002	0.00660334816705	0.000730220528887	0.000686543487589	0.0368329703102	0.00553287344358	0.00392539969718	0.00135631198534	0.0	0.000341716634532	0.00253314823746	0.00131377418501	0.0055582765697	0.00904385582854	0.00514996391166	0.00315894548671	0.000256590471455	0.000943001683488	0.00063582998875	0.0018550421481	0.000234550440181	0.00182428910639	0.00411496632046	0.00166830206221	0.00499119819444	0.000527934767375	0.00696535560864	0.00248579430238	0.00307725657271	0.00788653597013	0.00598711737503	0.00164169964294	0.00545152263801
