Taxon	fiveuL1201	fiveuL1202	fiveuL120a1.2	fiveuL120a1	fiveuL120a2.2	fiveuL120a2	fiveuL120e1	fiveuL1251	fiveuL1252	fiveuL125a1.2	fiveuL125a1	fiveuL125c1	fiveuL131a1	fiveuL1401	fiveuL1402.2	fiveuL1402	fiveuL1403	fiveuL1404.2	fiveuL1404	fiveuL2181	fiveuL2191	fiveuL2192	fiveuL2201	fiveuL2202	fiveuL2421	fiveuL2422	fiveuL2431	fiveuL2451	fiveuL2461	fiveuL3031	fiveuL3041	fiveuL304a1	fiveuL304b1	fiveuL3081	fiveuL3082	fiveuL308a1	fiveuL3181	fiveuL3182	fiveuL3301.2	fiveuL3301	fiveuL330a1	fiveuL3441	fiveuL3461	fiveuL3462	fiveuLb401	fiveuLcontroL1	fiveuLcontroL2	fiveuLh2411	fiveuLH2412.2	fiveuLh2412	fiveuLs2101.2	fiveuLs2101	fiveuLs2301	fiveuLs2401	oneuL1201	oneuL1202	oneuL120a1.2	oneuL120a1	oneuL120a2.2	oneuL120a2	oneuL120e1	oneuL1251	oneuL1252	oneuL125a1.2	oneuL125a1	oneuL125c1	oneuL131a1	oneuL1401	oneuL1402.2	oneuL1402	oneuL1403	oneuL1404.2	oneuL1404	oneuL2181	oneuL2191	oneuL2192	oneuL2201	oneuL2202	oneuL2421	oneuL2422	oneuL2431	oneuL2451	oneuL2461	oneuL3031	oneuL3041	oneuL304a1	oneuL304b1	oneuL3081	oneuL3082	oneuL308a1	oneuL3181	oneuL3182	oneuL3301.2	oneuL3301	oneuL330a1	oneuL3441	oneuL3461	oneuL3462	oneuLb401	oneuLcontroL1	oneuLcontroL2	oneuLh2411	oneuLH2412.2	oneuLh2412	oneuLs2101.2	oneuLs2101	oneuLs2301	oneuLs2401
k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.97741547732e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales]	0.0	0.000806270738675	0.0	0.00268800443113	0.0	0.0	0.000614400640797	0.0	0.000282824545164	0.0	0.0	0.00323263177806	0.0	0.00019574275813	0.000961040144427	0.000797834434493	0.000381284787509	0.000445706572262	0.000782811983659	0.0	0.000367482210799	0.00428778934952	0.000625620655412	0.0	0.0	0.0	0.0	0.00011932246432	0.0	0.0	0.0	0.0	0.00147870061756	0.0	0.0	0.0	0.00069244791128	0.0	0.0	0.000405448249932	0.0	0.0	0.000259016455315	0.000691180346781	0.0	0.0	0.0	0.0	0.00124992145718	0.00332570038904	0.00190966178223	0.0	0.0	0.0	0.00110685507116	0.000716002099989	0.0	0.0	0.0	0.000492651238302	0.00117962077169	0.0	0.000972135444507	0.0	0.0	0.00226766422077	0.00344569941436	0.000298052951354	0.000227184019371	0.0	0.00023205185917	0.0	0.0	0.00076446360592	0.000328112624572	0.00126800502137	0.000600304378822	0.0	0.0	0.0010637680956	0.0	0.0	0.0	0.0	0.0	0.000410780795264	0.000563046079289	0.00293644799909	0.00125074601884	0.000392129231852	0.000403269636601	0.0	0.0	0.000572246989875	0.000318007225389	0.0	0.0	0.000503873426995	0.000588812492545	0.0	0.0	0.00138646888892	0.00062893590783	0.000557089551956	0.00135197759488	0.00113548777802	0.0005575583693	0.000540009317916
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.00356254774043	0.00432698629756	0.00117732225062	0.00896001477045	0.0030428382726	0.0	0.00391395963767	0.0	0.00499656696456	0.0	0.0	0.00171001536086	0.0	0.00182693240921	0.00651371653445	0.00608544303957	0.0227499923213	0.00403612062659	0.00409671604781	0.0	0.00362582447988	0.0036603079813	0.00377110228401	0.0	0.00107556857884	0.0	0.0	0.00167051450047	0.0	0.0	0.0	0.0	0.00303323203602	0.0	0.0	0.0	0.00511991788947	0.0	0.0	0.00297328716617	0.00254062801945	0.0035056002902	0.00428240539455	0.00440627471073	0.0	0.00124907579544	3.0688762137e-05	0.0	0.00196957320526	0.00207856274315	0.00410577283179	0.0	0.0	0.0	0.00141431481315	0.00352034365828	0.00140351877752	0.0103599099074	0.00318477542541	0.00317486353573	0.00323303470758	0.000636669241436	0.00514421672718	0.00510454596279	0.0	0.00450096989275	0.00555906172183	0.000596105902708	0.00670192857145	0.0052877449723	0.00158568770433	0.00479569228712	0.00167962190827	0.00127410600987	0.00452066282743	0.00556513314933	0.00365899811854	0.00345893934736	0.00106102175355	0.00261509656835	0.00065092628748	0.00110186658167	0.00185362637997	0.0	0.000825815200119	0.00236198957277	0.000875849456672	0.00545340342688	0.00372016764578	0.0042611376528	0.00500726465446	0.00246024981454	0.000745629238107	0.00146240897412	0.00206704696503	0.00330976732255	0.00723924248567	0.00439489600212	0.00516846521234	0.00121736541328	0.0	0.00333412756622	0.00323452752598	0.00389962686369	0.00762901642825	0.00495485575864	0.00653582310679	0.00550295209686
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales	0.0	0.000765957201741	0.0	0.000488728078388	0.0	0.0	6.82667378663e-05	0.0	0.0	0.0	0.0	0.000105411905806	0.0	0.000750347239497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000125899620233	0.0	0.0	1.93070595206e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000716002099989	0.0	0.0	0.0	0.000164217079434	0.0	0.142056824495	0.000182275395845	0.0	0.000272228893511	0.0	0.0	0.000596105902708	0.0	0.0	0.0	0.0	0.0	0.00200671696554	0.0	0.000105667085114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000693234444462	0.0	0.0	0.0	0.000103226161638	0.0	0.0
k__Bacteria;p__Chlorobi;c__;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.53744983125e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__OPB56;o__	0.0	0.0	0.0	0.000366546058791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000177242848233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000103226161638	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.6870909828e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__A31	0.0	0.0	0.0	0.000366546058791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.38628746463e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.96612321598e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000286449267334	0.0	0.0	0.0	0.0	0.0	0.0	0.000102235953034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000137827976574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.03971559847e-05	0.0	0.0	0.000508827789378	0.0	7.34964421597e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.96612321598e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000101362062483	0.0	0.0	5.18032910631e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000143224633667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002543319955	0.000159003612695	7.81834800602e-05	0.00021717727457	0.0	0.0	0.0	0.0	0.0	8.98479868328e-05	0.000159168443416	0.0	0.0	0.000139389592325	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenscatenales	0.0	0.000120940610801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__CFB-26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000103226161638	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales	0.0	0.0	0.0	0.000244364039194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.94918482396e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000115842357124	7.62188405836e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000143224633667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000103075646399	0.0	0.0	0.0	0.000177242848233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000115297978245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000104873142825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.81354154242e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000103226161638	9.29263948833e-05	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__GCA004	0.0	0.0	0.00132448753195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000112416821589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000140351877752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000173741819656	0.0	0.0	0.0	0.0	9.90334920659e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__H39	0.0	0.0	0.0	0.000244364039194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000147203123136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031	0.0	0.000120940610801	0.0	0.00232145837234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.02746038708e-05	0.0	0.0	0.000384416057771	0.000140794311969	0.000190642393754	7.42844287103e-05	0.000547968388561	0.0	0.0	0.000836641824297	0.000130337636544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000113746201351	0.0	0.0	0.0	0.0	0.0	0.0	8.68817678426e-05	0.0	0.0	0.0	6.47981575107e-05	0.0	0.0	0.0	0.0	0.00017044383507	0.00041571254863	0.000668381623779	0.0	0.0	0.0	0.0	0.0	0.0	0.000408943812134	0.0	0.0	0.0	0.0	0.000121516930563	0.0	0.0	0.000103075646399	0.00048239791801	0.0	0.0	0.0	0.0	0.0	0.0004641060536	0.0	0.000109370874857	0.0	8.57577684032e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000192422464437	0.000117638769556	0.000151226113725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.81354154242e-05	0.0	9.89877688827e-05	0.000346617222231	0.0	0.000278544775978	0.000193139656411	0.000877422373926	0.0	0.000308576753095
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SHA-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.34964421597e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.08125603891e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SJA-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0706136291e-05	0.0	0.0	0.0	0.0	0.0	6.40693429618e-05	4.69314373231e-05	0.0	0.0	0.000156562396732	0.0	7.34964421597e-05	0.0	5.21350546177e-05	0.0	0.0	0.0	0.0	0.000268475544719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000448889133854	0.000101625120778	0.0	0.000259016455315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.36195664894e-05	0.0	0.0	0.000154949988047	6.78155992671e-05	0.0	0.0	0.0	0.00018768202643	0.000104873142825	9.62112322185e-05	0.0	0.00010081740915	0.0	0.0	0.000190748996625	0.0	0.0	0.00021717727457	0.0	0.000147203123136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000154288376547
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__WCHB1-50	0.0	8.06270738675e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.34964421597e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.44247151746e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000255589882584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000240528080546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__envOPS12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012761364907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000115716282411
k__Bacteria;p__Chloroflexi;c__C0119;o__	0.0	0.0	0.0	0.0	7.60709568151e-05	0.0	0.0	0.0	7.0706136291e-05	0.0	0.0	0.000140549207742	0.0	0.0	0.0	4.69314373231e-05	0.0	0.0	0.0	0.0	0.0	0.000627481368223	0.0	0.0	0.0	0.0	0.0	0.000477289857278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000202724124966	0.0	0.0	0.000284918100847	8.63975433476e-05	0.0	0.0	0.0	0.0	5.68146116901e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000613415718202	0.0	8.2108539717e-05	0.0	0.0	0.000121516930563	0.0	0.0	0.000103075646399	0.000551311906297	0.000149026475677	0.0	0.000310174984409	0.0	0.0001488318296	0.0	0.0	0.000273427187143	0.000105667085114	0.0	0.000115297978245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000240528080546	0.0	0.0	0.0001358420143	0.0	0.0	0.0	0.0	0.000564660913882	0.0	0.00024533853856	0.000593465638974	0.0	9.90334920659e-05	0.0	7.9584221708e-05	0.0	0.000258065404096	9.29263948833e-05	0.000462865129642
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__AKIW781	0.00118061175119	0.000604703054006	0.0	0.008186195313	0.000228212870445	0.0	6.82667378663e-05	0.0	0.000247471477018	0.0	0.0	0.0267043494709	0.0	0.0	0.0111160310039	0.0228321442577	0.00142981795316	0.000334279929196	0.0	0.0	0.00146992884319	0.0102488623476	0.0008862959285	0.0	0.0	0.0	0.0	0.000357967392959	0.0	0.0	0.0	0.0	0.00142182751689	0.0	0.0	0.0	0.00069244791128	0.0	0.0	0.000463369428494	0.000609750724669	5.62395768481e-05	0.000388524682973	0.000950372976823	0.0	0.0	0.0	0.0	0.00176125296239	0.00644354450376	0.00429673901001	0.0	0.0	0.0	0.0	0.000358001049994	0.0	0.00112459548337	0.0	0.000246325619151	0.0	0.0	0.000182275395845	0.0	0.0	0.016801330363	0.00399701132065	0.0	0.00443008837774	0.0110333673025	0.0	0.0	0.0	0.00210227491628	0.000820281561429	0.00459651820246	0.000857577684032	0.000345893934736	0.0	0.000598369553775	0.0	0.0	0.0	0.0	0.000170858317266	0.000564823593488	0.000563046079289	0.00235964571355	0.000529161777202	0.000313703385482	0.000151226113725	0.0	6.57908151271e-05	0.000158957497187	0.000596263547605	0.00011727522009	0.0	0.000671831235994	0.0	0.0	0.0	0.00168356936512	0.000584011914414	0.00079584221708	0.00140026250898	0.00129032702048	0.00102219034372	0.00111859072997
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Chloroflexales	0.0	0.000241881221603	0.0	0.00574255492106	0.000126784928025	0.0	0.0	0.0	0.0	0.0	0.0	0.000140549207742	0.0	0.0	9.61040144427e-05	0.0	0.0	0.000148568857421	0.0	0.0	0.00011024466324	0.0	5.21350546177e-05	0.0	0.0	0.0	0.0	0.000417628625118	0.0	0.0	0.0	0.0	0.000113746201351	0.0	0.0	0.0	0.000818347531513	0.0	0.0	5.79211785618e-05	0.0	0.0	0.0	8.63975433476e-05	0.0	0.0	0.0	0.0	8.52219175351e-05	0.00103928137157	0.000429673901001	0.0	0.0	0.0	0.0	0.000268500787496	0.0	0.000920123577303	0.000176931968079	0.000123162809576	0.000131068974632	0.000179063224154	0.000121516930563	0.0	0.0	0.0	0.000758053871159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039891303585	0.0	0.000258249980078	0.0	0.0	0.0	0.00025673799704	0.0	0.000157309714237	0.000144316848328	0.0	0.000352860932026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.98479868328e-05	0.0	0.0	0.000412904646554	0.0	0.000347148847232
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Herpetosiphonales	0.0	0.0	0.0	0.00122182019597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045678492516	0.0	0.0	0.000608658758137	0.0	0.000381284787509	0.0	0.0	0.0	0.0	0.000261450570093	7.82025819265e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.31987716738e-05	0.0	0.0	0.0	0.0	0.0	0.00041571254863	0.00033419081189	0.0	0.0	0.0	0.0	0.0	0.0	0.000869005600786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000895881847733	0.0	0.000283980024214	0.0	0.0	0.0	0.0	0.0	0.000109370874857	0.000211334170228	0.0	0.000115297978245	0.0	0.0	0.000292916829366	0.0	0.0	0.0	0.0	0.0	0.0	0.000104873142825	0.0	0.0	0.000151226113725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000396133968264	0.0	0.0	0.0	0.000309678484915	0.0	0.000115716282411
