Taxon	five.uL.219.1	one.uL.140.4.2	five.uL.125.2	five.uL.140.1	five.uL.346.1	five.uL.s210.1.2	one.uL.b40.1	five.uL.120a.1	five.uL.140.4	five.uL.330.1	five.uL.H241.2.2	one.uL.120a.2.2	one.uL.120a.1.2	one.uL.330.1	one.uL.120e.1	five.uL.140.2.2	five.uL.120a.2.2	one.uL.120a.2	five.uL.140.2	one.uL.330.1.2	one.uL.318.2	one.uL.346.2	one.uL.246.1	one.uL.330a.1	five.uL.330a.1	one.uL.346.1	one.uL.242.1	one.uL.P3	five.uL.C6	one.uL.FT4	one.uL.C2	five.uL.346.2	one.uL.FT3	five.uL.P3	five.uL.P4	one.uL.FT1	one.uL.C6	one.uL.218.1	one.uL.242.2	one.uL.P5	one.uL.220.1	five.uL.242.1	one.uL.P6	one.uL.C4	one.uL.FT5	one.uL.C3	one.uL.C1	one.uL.FT2	one.uL.308a.1	five.uL.220.1	one.uL.C5	one.uL.125.2	five.uL.245.1	five.uL.h241.2	one.uL.120a.1	five.uL.C2	one.uL.P4	one.uL.H241.2.2	one.uL.245.1	one.uL.s210.1	one.uL.125.1	five.uL.120e.1	one.uL.131a.1	five.uL.125c.1	one.uL.125a.1.2	one.uL.220.2	one.uL.243.1	five.uL.318.1	one.uL.s210.1.2	five.uL.140.4.2	five.uL.140.3	one.uL.219.2	one.uL.219.1	five.uL.control.1	five.uL.120.2	five.uL.344.1	five.uL.304b.1	one.uL.h241.2	one.uL.h241.1	five.uL.120.1	one.uL.308.2	one.uL.control.1	one.uL.s240.1	one.uL.318.1	one.uL.140.2.2	five.uL.control.2	one.uL.140.1	one.uL.344.1	one.uL.140.2	one.uL.140.3	one.uL.120.2	one.uL.304a.1	one.uL.s230.1	one.uL.304.1	one.uL.308.1	one.uL.control.2	one.uL.120.1	five.uL.219.2	five.uL.308.1	one.uL.125c.1	five.uL.P2	five.uL.120a.1.2	five.uL.125a.1	five.uL.220.2	one.uL.140.4	one.uL.304b.1	five.uL.308.2	five.uL.P1	five.uL.C3	five.uL.FT2	five.uL.C4	five.uL.242.2	five.uL.P5	five.uL.218.1	five.uL.s210.1	five.uL.303.1	five.uL.246.1	five.uL.304a.1	five.uL.C1	five.uL.FT5	one.uL.FT6	one.uL.P2	five.uL.318.2	five.uL.FT1	five.uL.h241.1	five.uL.s230.1	five.uL.FT4	five.uL.304.1	five.uL.C5	five.uL.125a.1.2	five.uL.FT6	one.uL.125a.1	one.uL.P1	five.uL.243.1	five.uL.FT3	five.uL.125.1	five.uL.131a.1	five.uL.330.1.2	five.uL.308a.1	five.uL.b40.1	five.uL.120a.2	five.uL.s240.1	five.uL.P6	one.uL.303.1
k__Bacteria;p__Cyanobacteria;c__4C0d-2	0.0	0.0	1.42602495544e-05	1.1183930928e-05	2.331002331e-05	3.51296283285e-05	2.14366867457e-05	4.46050225255e-05	0.0	0.0	0.0	1.89408288507e-05	0.0	5.46986106553e-05	2.21832782449e-05	2.95805478317e-05	0.0	3.56658820173e-05	1.85361965578e-05	2.02007959114e-05	1.64338537387e-05	4.11243394403e-05	1.82828726049e-05	0.0	0.0	0.0	0.0	2.05279796362e-05	1.74028053322e-05	2.42488906133e-05	0.0	2.98062593145e-05	0.0	0.0	0.0	0.0	1.93749636719e-05	0.0	4.51019303626e-05	0.0	0.0	1.60105028899e-05	3.67215041128e-05	0.0	0.0	2.22015008215e-05	0.0	0.0	1.84651746806e-05	1.0609741865e-05	0.0	4.84038819913e-05	9.23847269569e-06	0.0	0.0	0.0	0.0	4.0867202027e-05	2.91349823733e-05	2.09065061047e-05	1.58825958515e-05	3.47415230684e-05	4.80088336254e-05	0.0	2.11412020888e-05	0.0	0.0	5.4063551705e-05	0.000104316621811	1.62350840166e-05	9.14369313766e-05	0.0	0.000167430568636	0.0	0.0	3.04363044239e-05	1.99972003919e-05	0.0	5.98778491877e-05	0.0	0.0	0.0	0.0	0.00010853049707	2.71370420624e-05	0.0	0.0	0.0	0.0	2.21719657665e-05	0.0	0.0	1.9227811106e-05	0.0	0.000114118774821	0.0	0.0	2.30861575399e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast	0.047122383132	0.0589983225497	0.0216898395722	0.00498803319391	0.135757575758	0.0121724162158	0.0921563163197	0.0103483652259	0.0444195544385	0.0235094558603	0.0338703306625	0.0336578528676	0.112273022049	0.0176676512417	0.0247565385213	0.0133112465243	0.0467249482761	0.102040088451	0.0337080734404	0.0249479829505	0.0132292522597	0.0891575679066	0.0394910048267	0.0251678535097	0.0389956553029	0.09538910611	0.0116505224621	0.0781294904955	0.00657826041558	0.101336113873	0.0539802455272	0.0909190263289	0.0769919112874	0.0894476710323	0.0824828911034	0.0666666666667	0.0634336310619	0.0248817784063	0.0588805700884	0.072367606645	0.0250916070494	0.0164587969708	0.0057285546416	0.0266904877917	0.0566912868084	0.227987211936	0.0186113099499	0.00643361962412	0.0794187163011	0.0290176440007	0.094427618499	0.0141339335415	0.00697504688525	0.0410739971232	0.0574135514433	0.0275862068966	0.0602331606218	0.0521465497865	0.00964367916557	0.0455761833082	0.00155649439344	0.0264498795627	0.0421757603399	0.0282214626751	0.00171243736919	0.0280403585248	0.0182504433766	0.214172760079	0.0393482297469	0.0665476093839	0.0249165638001	0.0469147582697	0.0366463657102	0.335722017753	0.00590961761298	0.0342256243247	0.00561921331014	0.128342636168	0.122350405173	0.0149969099773	0.0438367331814	0.282619366354	0.0648650578324	0.118710657695	0.0191858887381	0.329376897499	0.00373267276337	0.0217378543896	0.0473378997353	0.0867145581127	0.00343974307225	0.00761835661165	0.0705083833256	0.0127553096265	0.110786506596	0.281494352737	0.00950157454664	0.0198771816419	0.0396341463415	0.104610517682	0.0121457489879	0.0435650149651	0.0280701754386	0.0235294117647	0.025843526804	0.00936235565138	0.0291005291005	0.013986013986	0.0253164556962	0.0469314079422	0.0378787878788	0.0307692307692	0.0238095238095	0.0203045685279	0.0362903225806	0.00806451612903	0.0239520958084	0.0103806228374	0.0608695652174	0.0113636363636	0.0263157894737	0.027027027027	0.036231884058	0.01875	0.0373443983402	0.037037037037	0.0212765957447	0.0322580645161	0.020618556701	0.0243902439024	0.0597014925373	0.00471661995988	0.0375939849624	0.010067114094	0.0526315789474	0.025974025974	0.0233333333333	0.0497237569061	0.0561403508772	0.0245398773006	0.00649350649351	0.0	0.0246913580247	0.0281690140845
k__Bacteria;p__Cyanobacteria;c__ML635J-21	7.50356419299e-05	0.000119817876827	1.42602495544e-05	1.1183930928e-05	3.4965034965e-05	0.000105388884986	4.28733734914e-05	8.92100450511e-05	0.0	3.7198506108e-05	1.41067599594e-05	0.0	6.07976653696e-05	3.64657404369e-05	0.0	5.91610956635e-05	1.19592905749e-05	1.78329410086e-05	8.34128845102e-05	4.04015918227e-05	1.64338537387e-05	0.000102810848601	3.65657452099e-05	2.03458799593e-05	3.99818748834e-05	0.000180183426728	3.81359164061e-05	0.0	0.0	0.0	5.10451494347e-05	6.95479384004e-05	3.50920288456e-05	1.66414271688e-05	0.0	2.12111570686e-05	1.93749636719e-05	4.41949882883e-05	4.51019303626e-05	2.47579906415e-05	8.72448089339e-05	0.0	0.0	0.0	1.94882388479e-05	0.0	0.0	0.0	7.38606987222e-05	3.18292255949e-05	3.71615972054e-05	9.68077639827e-05	0.000443446689393	7.99105002397e-05	0.00010645281479	0.0	2.08925288317e-05	0.000102168005068	0.000364187279667	0.000146345542733	4.76477875544e-05	5.79025384473e-05	0.000144026500876	1.32994640316e-05	0.0	4.8978792183e-05	0.000424428915736	0.000202738318894	8.34532974484e-05	1.62350840166e-05	0.0	6.81570338059e-05	0.000167430568636	6.49491231868e-05	8.91345039665e-06	6.08726088478e-05	7.99888015678e-05	3.64817044252e-05	0.0001596742645	0.0	5.55833472292e-05	0.0	0.000124946451521	0.00010853049707	2.71370420624e-05	0.0	0.0	7.82641022129e-05	0.0	4.4343931533e-05	0.0	4.18591022618e-05	0.000115366866636	4.0686793067e-05	6.84712648925e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000332557366146	0.0	0.0	0.0	8.86027348711e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae	0.00268627598109	0.00273184759166	0.0119643493761	0.00298610955779	0.00474358974359	0.0285955174594	0.00435164740938	0.0461215932914	0.00116102771441	0.00456797655006	0.0426870556371	0.00407227820289	0.00190499351492	0.00109397221311	0.00441447237073	0.0600337218245	0.00615903464606	0.00378058349383	0.02299415183	0.00218168595843	0.00108463434675	0.0223099541464	0.00135293257277	0.00205493387589	0.00398486019671	0.00515324600443	0.00162077644726	0.0301556020856	0.0204482962654	0.0166589878513	0.0354763788571	0.0280377545951	0.0264418437352	0.0344311128122	0.0262336414936	0.021020256655	0.0155580958286	0.00713749060856	0.0112078296951	0.0368894060558	0.00486826033851	0.00188923934101	0.0329759106933	0.024768556115	0.0231325395124	0.0181164246703	0.0529706513958	0.0212658067379	0.00679518428244	0.00856206168504	0.0362697188725	0.0067039376558	0.00303945751688	0.0384369506153	0.010911413516	0.0413793103448	0.0135383586829	0.00845951081959	0.000597267138653	0.0154499080114	0.00042883008799	0.00531545302946	0.0360786384695	0.144698168664	0.000317118031331	0.00161630014204	0.00386533476831	0.0133942449349	0.0126849012122	0.00350677814758	0.0106066840397	0.0449154852781	0.00215566857119	0.00103918597099	0.00817363401373	0.00200879609198	0.0625112484252	0.00877384991427	0.0209572472157	0.000631737966078	0.0178793100254	0.00138331102187	0.0148329287448	0.0088777946603	0.0236635006784	0.000159028480555	0.001611835966	0.00115439550764	0.0107786695802	0.00184027315862	0.00470332216002	0.00521843474864	0.00403784033226	0.00227846041175	0.039462272333	5.66615041741e-05	0.000615340065878	0.125727213963	0.00609756097561	0.0313616747056	0.0161943319838	0.0119720651812	0.0210526315789	0.0	0.000985140793038	0.0106618624295	0.0132275132275	0.027972027972	0.0253164556962	0.0180505415162	0.00757575757576	0.0102564102564	0.0238095238095	0.0253807106599	0.0161290322581	0.0	0.0119760479042	0.0184544405998	0.00869565217391	0.0340909090909	0.0263157894737	0.0135135135135	0.00724637681159	0.0375	0.0248962655602	0.037037037037	0.0170212765957	0.0193548387097	0.0	0.00914634146341	0.0	0.000168450712853	0.015037593985	0.00335570469799	0.0526315789474	0.025974025974	0.01	0.0110497237569	0.0175438596491	0.0184049079755	0.0194805194805	0.0114503816794	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae	0.00255121182562	0.00517613227894	0.00767201426025	0.00112957702373	0.00375291375291	0.0107145366402	0.0020150485541	0.0361746732682	0.00239035117674	0.00319907152529	0.021512808938	0.00452685809531	0.00283722438392	0.00122160230463	0.00490250449211	0.0112701887239	0.00735496370355	0.00524288465654	0.00376284790124	0.00131305173424	0.000920295809367	0.0128719182448	0.000914143630247	0.00148524923703	0.00378495082229	0.00475684246563	0.000686446495309	0.0194399967155	0.010685322474	0.0112999830258	0.0144202547153	0.0149230004968	0.0159668731248	0.0213842339119	0.0171689278425	0.0128751723407	0.00928060759886	0.00525920360631	0.00732906368393	0.0211928399891	0.00458907694992	0.000800525144495	0.0127790834313	0.0156190785556	0.0128232611619	0.0126770569691	0.0322118826056	0.0326434887332	0.00515178373587	0.00646133279577	0.020160166484	0.00471937849416	0.00114557061427	0.0183794150551	0.0112130298245	0.00689655172414	0.0113864282133	0.00613008030405	0.00069923957696	0.00880163907008	0.000254121533623	0.00537335556791	0.0393672435728	0.129669774308	0.000147988414621	0.0020081304795	0.00163708296069	0.00656872153216	0.00884604952953	0.00616933192629	0.00941800393179	0.0342829880044	0.00246960088738	0.00136393158692	0.00150637311703	0.00144572446014	0.012398264243	0.00620188975229	0.0116362620255	0.00175787955778	0.00557686250533	0.000780901383311	0.00854990718264	0.00408074668982	0.00735413839891	4.33714037878e-05	0.000882268107705	0.000704376919916	0.00247930411396	0.00208416478205	0.00136887734508	0.00265107647658	0.0035186894324	0.00120026039548	0.0186926553157	3.7774336116e-05	0.00153835016469	0.0590543909872	0.0	0.0250151340585	0.0121457489879	0.0124709012305	0.00701754385965	0.0235294117647	0.00149413020277	0.00209693139195	0.0026455026455	0.034965034965	0.00632911392405	0.0216606498195	0.00757575757576	0.0	0.0119047619048	0.0152284263959	0.00806451612903	0.0161290322581	0.0119760479042	0.0080738177624	0.0	0.0113636363636	0.0131578947368	0.0	0.0	0.0125	0.0	0.00617283950617	0.00851063829787	0.00645161290323	0.0103092783505	0.0030487804878	0.0149253731343	6.12548046737e-05	0.015037593985	0.00671140939597	0.0175438596491	0.00649350649351	0.01	0.00552486187845	0.0	0.00613496932515	0.0194805194805	0.00763358778626	0.0123456790123	0.0140845070423
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae	0.000180085540632	0.000239635753654	0.000869875222816	0.000324333996913	0.00039627039627	0.00112414810651	0.000621663915625	0.000579865292832	0.000191228094139	0.000662133408722	0.00156585035549	0.000265171603909	0.000141861219196	0.000619917587427	0.000643315069101	0.00323906998758	0.000502290204145	0.000249661174121	0.00228922027489	0.00014140557138	9.86031224322e-05	0.00201509263257	7.31314904198e-05	0.000386571719227	0.000719673747901	0.000450458566821	0.000286019373046	0.00065689534836	0.000121819637326	0.0020126579209	0.000587019218499	0.00199701937407	0.00056147246153	0.000565808523739	0.000560291351503	0.000678757026196	0.000329374382423	0.000508242365316	0.00101479343316	0.0010150776163	0.000471121968243	0.000288189052018	0.0	0.000649667045639	0.000974411942393	0.00264197859775	0.000715819613457	0.000412005197604	0.000646281113819	0.000742681930549	0.0013378174994	0.00089547181684	7.39077815656e-05	0.00159821000479	0.0010290438763	0.0	0.000668560922614	0.00112384805574	1.45674911867e-05	0.00165161398227	6.35303834059e-05	0.000463220307578	0.00180033126095	0.00183532603636	2.11412020888e-05	0.000342851545281	0.000621485198042	0.00129752524092	0.00210719576057	0.000146115756149	0.0038860695835	0.00522537259178	0.000146501747557	0.0	0.000383278367056	0.000304363044239	0.00141980122783	0.00186056692569	0.00239511396751	0.0	0.00472458451448	0.0	0.0023025846066	0.000803125678316	0.00282225237449	0.0	8.48334718947e-05	0.000215226281086	0.00172290624869	0.00337013879651	0.000386093610151	0.00108833665881	0.000403784033226	6.10301896005e-05	0.00397133336377	0.0	3.61964744634e-05	0.00371687136393	0.0030487804878	0.00187467046808	0.0	0.000166278683073	0.0	0.0	0.0	0.00106323281845	0.0	0.0	0.0	0.00361010830325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00115340253749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00322580645161	0.0	0.0	0.0	3.06274023369e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00613496932515	0.0	0.0	0.0	0.0
k__Bacteria;p__Deferribacteres;c__Deferribacteres	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.23191036648e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25509651813e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.79060681745e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia	0.0	2.39635753654e-05	0.0	1.1183930928e-05	0.0	3.51296283285e-05	0.0	0.0	0.0	1.48794024432e-05	0.0	0.0	0.0	0.0	0.0	1.47902739159e-05	1.19592905749e-05	1.78329410086e-05	0.0	0.0	0.0	2.05621697201e-05	0.0	6.10376398779e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75460144228e-05	1.66414271688e-05	0.0	0.0	0.0	0.0	4.51019303626e-05	0.0	0.0	1.60105028899e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0609741865e-05	1.85807986027e-05	2.42019409957e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.18130122094e-05	0.0	1.15805076895e-05	0.0	0.0	4.22824041775e-05	4.8978792183e-05	0.0	1.35158879263e-05	4.17266487242e-05	0.0	0.0	4.54380225373e-05	0.0	0.0	0.0	1.5218152212e-05	0.0	0.0	3.99185661251e-05	0.0	0.0	0.0	0.0	2.17060994139e-05	0.0	0.0	0.0	3.91320511065e-05	0.0	2.21719657665e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Endomicrobia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15805076895e-05	0.0	0.0	0.0	2.44893960915e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4343931533e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__FBP;c__	0.000675320777369	0.00100647016535	0.000755793226381	0.000201310756705	0.000594405594406	0.00166865734561	0.000535917168642	0.00548641777064	0.000723934927811	0.000654693707501	0.00245457623293	0.000700810667475	0.000202658884565	0.000401123144805	0.000288382617183	0.0043779210791	0.000705598143918	0.000267494115129	0.00282676997507	0.00030301193867	0.000230073952342	0.000884173297966	0.000383940324704	0.000366225839268	0.00054641895674	0.000846862105624	0.000419495080467	0.00178593422835	0.00149664125857	0.000678968937171	0.001174038437	0.000824639841033	0.00133349709613	0.00149772844519	0.00114059310842	0.00106055785343	0.00120124774766	0.000883899765767	0.000721630885802	0.00108935158823	0.000785203280405	0.000416273075137	0.00121180963572	0.00140761193222	0.00126673552511	0.000865858532037	0.00357909806729	0.000824010395208	0.000701676637861	0.000806340381739	0.00161652947844	0.00089547181684	0.000526592943655	0.00303659900911	0.00113549669109	0.0	0.00123265920107	0.000837777641554	0.000203944876613	0.00121257735407	0.000142943362663	0.000474800815268	0.00098418108932	0.00312537404743	0.000105706010444	0.000465298525738	0.000288005335678	0.000716342060092	0.000917986271933	0.000957869956977	0.00365747725506	0.00127226463104	0.000460434063749	0.000995886555532	0.000383278367056	0.000502199022995	0.00141980122783	0.000875560906206	0.00101792343619	0.0	0.000500250125063	0.000178491744757	0.000678280736827	0.000586064684176	0.00179104477612	0.0	6.78667775157e-05	0.000567414741044	0.00134470731605	0.000487783246863	0.000280795352837	0.000279060681745	0.000730656822027	0.000427211327203	0.00159766284749	0.0	1.80982372317e-05	0.00223935728137	0.0030487804878	0.00136694721631	0.0	0.00266045892917	0.0	0.0	0.000410475330433	0.000265808204613	0.0	0.0	0.0	0.0	0.00757575757576	0.0	0.0	0.0	0.0	0.00806451612903	0.0059880239521	0.00173010380623	0.0	0.0	0.0131578947368	0.0	0.0	0.0	0.00414937759336	0.00617283950617	0.00425531914894	0.0	0.0	0.00609756097561	0.0149253731343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria	0.0	2.39635753654e-05	0.0	0.0	2.331002331e-05	1.75648141643e-05	2.14366867457e-05	0.0	0.0	0.0	0.0	1.89408288507e-05	0.0	0.0	2.21832782449e-05	0.0	0.0	1.78329410086e-05	0.0	2.02007959114e-05	0.0	0.0	1.82828726049e-05	2.03458799593e-05	0.0	0.0	0.0	2.05279796362e-05	0.0	0.0	0.0	9.93541977149e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.84651746806e-05	2.121948373e-05	1.85807986027e-05	0.0	0.0	0.0	1.77421357983e-05	0.0	0.0	6.13008030405e-05	0.0	4.18130122094e-05	0.0	0.0	0.0	0.0	6.34236062663e-05	0.0	0.0	4.05476637788e-05	2.08633243621e-05	0.0	0.0	2.27190112686e-05	0.0	0.0	0.0	1.5218152212e-05	0.0	0.0	3.99185661251e-05	0.0	0.0	0.0	0.0	2.17060994139e-05	2.71370420624e-05	0.0	0.0	5.86980766597e-05	0.0	0.0	0.0	0.0	1.9227811106e-05	0.0	2.28237549642e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Fibrobacteres;c__TG3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.82828726049e-05	0.0	1.33272916278e-05	7.20733706914e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66414271688e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08925288317e-05	0.0	0.0	0.0	0.0	1.15805076895e-05	0.0	0.0	0.000126847212533	0.0	0.0	0.0	2.08633243621e-05	1.62350840166e-05	0.0	0.0	0.0	0.0	0.0	3.04363044239e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.95660255532e-05	0.0	2.21719657665e-05	0.0	0.0	0.000173050299954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli	0.102843850829	0.141433021807	0.0583386809269	0.172713445322	0.0459673659674	0.0208318695988	0.14379729469	0.020027655114	0.058857275546	0.0466692457631	0.013556596321	0.0330138646867	0.110935473411	0.0382160959778	0.122274229686	0.0238862923741	0.0348613320258	0.0324916185177	0.0615772449651	0.0293517564592	0.0414626129827	0.0354491805975	0.0368765540442	0.0599389623601	0.054175440467	0.0415322798609	0.0205171230265	0.156135813113	0.0616581392921	0.0839496593031	0.0636277787703	0.0295777446597	0.170740266348	0.142883293671	0.308560451435	0.214466009121	0.20884273342	0.0350466257126	0.142386794155	0.134584437127	0.0876984819403	0.0216301894042	0.0350323149236	0.0800985328353	0.309434256426	0.127880644732	0.0529706513958	0.0280163534371	0.0480833148682	0.0750108749854	0.153533138854	0.0645707785764	0.00474857496559	0.0246923445741	0.0492521689761	0.193103448276	0.39735500585	0.0222113243017	0.00572502403636	0.0362518815855	0.124853085988	0.119522419863	0.0537938980772	0.0131664693913	0.0110568486924	0.122961257775	0.0872353003592	0.134537148418	0.0458367236235	0.133192629272	0.0534448863896	0.031374954562	0.098972394885	0.0663563541892	0.0540868170069	0.0624552966779	0.0751894734737	0.0227281018569	0.0254081673386	0.0363523999176	0.0364441479999	0.0537929495761	0.0352170498358	0.157195571956	0.0283310719132	0.123261529565	0.173637150274	0.0664070907277	0.0715846535278	0.388984967407	0.0467875256665	0.0211527996763	0.101657437317	0.0135080152982	0.0199707855936	0.101008574774	0.0160712346617	0.0150983470311	0.0548780487805	0.0739909000371	0.214574898785	0.06168939142	0.0666666666667	0.152941176471	0.0370905508579	0.374080746626	0.0555555555556	0.0839160839161	0.164556962025	0.126353790614	0.151515151515	0.0564102564103	0.166666666667	0.126903553299	0.0927419354839	0.185483870968	0.149700598802	0.0155709342561	0.139130434783	0.170454545455	0.171052631579	0.202702702703	0.152173913043	0.125	0.107883817427	0.197530864198	0.127659574468	0.0612903225806	0.113402061856	0.0853658536585	0.208955223881	0.000551293242064	0.105263157895	0.114093959732	0.140350877193	0.0974025974026	0.0733333333333	0.0883977900552	0.0561403508772	0.0736196319018	0.0681818181818	0.0572519083969	0.197530864198	0.225352112676
