Taxon	five.uL.219.1	one.uL.140.4.2	five.uL.125.2	five.uL.140.1	five.uL.346.1	five.uL.s210.1.2	one.uL.b40.1	five.uL.120a.1	five.uL.140.4	five.uL.330.1	five.uL.H241.2.2	one.uL.120a.2.2	one.uL.120a.1.2	one.uL.330.1	one.uL.120e.1	five.uL.140.2.2	five.uL.120a.2.2	one.uL.120a.2	five.uL.140.2	one.uL.330.1.2	one.uL.318.2	one.uL.346.2	one.uL.246.1	one.uL.330a.1	five.uL.330a.1	one.uL.346.1	one.uL.242.1	one.uL.P3	five.uL.C6	one.uL.FT4	one.uL.C2	five.uL.346.2	one.uL.FT3	five.uL.P3	five.uL.P4	one.uL.FT1	one.uL.C6	one.uL.218.1	one.uL.242.2	one.uL.P5	one.uL.220.1	five.uL.242.1	one.uL.P6	one.uL.C4	one.uL.FT5	one.uL.C3	one.uL.C1	one.uL.FT2	one.uL.308a.1	five.uL.220.1	one.uL.C5	one.uL.125.2	five.uL.245.1	five.uL.h241.2	one.uL.120a.1	five.uL.C2	one.uL.P4	one.uL.H241.2.2	one.uL.245.1	one.uL.s210.1	one.uL.125.1	five.uL.120e.1	one.uL.131a.1	five.uL.125c.1	one.uL.125a.1.2	one.uL.220.2	one.uL.243.1	five.uL.318.1	one.uL.s210.1.2	five.uL.140.4.2	five.uL.140.3	one.uL.219.2	one.uL.219.1	five.uL.control.1	five.uL.120.2	five.uL.344.1	five.uL.304b.1	one.uL.h241.2	one.uL.h241.1	five.uL.120.1	one.uL.308.2	one.uL.control.1	one.uL.s240.1	one.uL.318.1	one.uL.140.2.2	five.uL.control.2	one.uL.140.1	one.uL.344.1	one.uL.140.2	one.uL.140.3	one.uL.120.2	one.uL.304a.1	one.uL.s230.1	one.uL.304.1	one.uL.308.1	one.uL.control.2	one.uL.120.1	five.uL.219.2	five.uL.308.1	one.uL.125c.1	five.uL.P2	five.uL.120a.1.2	five.uL.125a.1	five.uL.220.2	one.uL.140.4	one.uL.304b.1	five.uL.308.2	five.uL.P1	five.uL.C3	five.uL.FT2	five.uL.C4	five.uL.242.2	five.uL.P5	five.uL.218.1	five.uL.s210.1	five.uL.303.1	five.uL.246.1	five.uL.304a.1	five.uL.C1	five.uL.FT5	one.uL.FT6	one.uL.P2	five.uL.318.2	five.uL.FT1	five.uL.h241.1	five.uL.s230.1	five.uL.FT4	five.uL.304.1	five.uL.C5	five.uL.125a.1.2	five.uL.FT6	one.uL.125a.1	one.uL.P1	five.uL.243.1	five.uL.FT3	five.uL.125.1	five.uL.131a.1	five.uL.330.1.2	five.uL.308a.1	five.uL.b40.1	five.uL.120a.2	five.uL.s240.1	five.uL.P6	one.uL.303.1
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Geosporobacter_Thermotalea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.74028053322e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Natronincola_Anaerovirgula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.93541977149e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Oxobacter	1.5007128386e-05	9.58543014618e-05	4.27807486631e-05	0.0	3.4965034965e-05	0.0	4.28733734914e-05	0.0	0.000136591495813	0.000111595518324	0.0	0.0	0.000121595330739	0.0	2.21832782449e-05	2.95805478317e-05	0.0	0.0	8.34128845102e-05	0.0	6.57354149548e-05	0.0	0.0	4.06917599186e-05	7.99637497668e-05	7.20733706914e-05	0.0	0.0	0.0	0.0	0.0	9.93541977149e-06	1.75460144228e-05	0.0	0.0	0.0	1.93749636719e-05	0.0	2.25509651813e-05	0.0	5.23468853603e-05	0.0	0.0	0.0	1.94882388479e-05	0.0	0.0	0.0	0.0	2.121948373e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.04336010135e-05	0.0	0.0	0.0	3.47415230684e-05	0.0	0.0	6.34236062663e-05	7.34681882745e-05	0.0	1.35158879263e-05	0.0	8.11754200828e-05	0.0	4.54380225373e-05	6.27864632385e-05	0.0	0.0	4.56544566359e-05	0.0	0.0	1.99592830626e-05	0.0	0.0	0.0	5.35484792232e-05	0.0	0.0	0.0	1.69666943789e-05	0.000176094229979	2.10110518133e-05	0.0	0.0	0.0	0.0	0.0	2.28237549642e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Proteiniclasticum	0.0	4.79271507309e-05	0.0	0.0	0.0	0.0	2.14366867457e-05	0.0	0.0	3.7198506108e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.39185811498e-05	3.56658820173e-05	2.78042948367e-05	0.0	0.0	0.0	0.0	0.0	1.33272916278e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0609741865e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.04336010135e-05	0.0	2.09065061047e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08633243621e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.23114680946e-05	0.0	0.0	2.71370420624e-05	0.0	0.0	0.0	0.0	0.0	1.75497095523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__SMB53	1.5007128386e-05	9.58543014618e-05	7.13012477718e-05	1.1183930928e-05	0.0	0.0	0.0	0.0	1.36591495813e-05	1.48794024432e-05	0.0	0.0	0.0	0.0	6.65498347346e-05	1.47902739159e-05	3.58778717246e-05	0.0	9.26809827891e-06	4.04015918227e-05	1.64338537387e-05	2.05621697201e-05	0.0	0.0	3.99818748834e-05	3.60366853457e-05	0.0	8.2111918545e-05	0.0	2.42488906133e-05	2.55225747173e-05	1.9870839543e-05	0.000140368115383	4.99242815064e-05	0.0	0.0	1.93749636719e-05	0.0	2.25509651813e-05	2.47579906415e-05	3.48979235735e-05	1.60105028899e-05	3.67215041128e-05	0.0	5.84647165436e-05	0.0	0.0	0.0	3.69303493611e-05	4.24389674599e-05	1.85807986027e-05	2.42019409957e-05	9.23847269569e-06	0.0	1.77421357983e-05	0.0	0.0	6.13008030405e-05	0.0	2.09065061047e-05	0.0	5.79025384473e-05	0.0	0.0	4.22824041775e-05	2.44893960915e-05	0.0	4.05476637788e-05	4.17266487242e-05	1.62350840166e-05	0.00027431079413	2.27190112686e-05	2.09288210795e-05	0.0	8.91345039665e-06	0.0	1.99972003919e-05	1.82408522126e-05	0.0	2.74668680904e-05	0.0	2.23114680946e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000133031794599	0.0	0.0	9.61390555299e-05	0.0	0.000114118774821	0.0	0.0	2.30861575399e-05	0.0	1.95278173759e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00751879699248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina	3.0014256772e-05	0.0	2.85204991087e-05	0.0	1.1655011655e-05	0.0	0.0	0.0	0.0	7.4397012216e-06	0.0	0.0	0.0	0.0	2.21832782449e-05	1.47902739159e-05	0.0	0.0	2.78042948367e-05	4.04015918227e-05	1.64338537387e-05	0.0	0.0	0.0	1.33272916278e-05	0.0	0.0	2.05279796362e-05	0.0	0.0	0.0	3.97416790859e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.47579906415e-05	0.0	0.0	0.0	2.7069460235e-05	1.94882388479e-05	0.0	0.0	0.0	1.84651746806e-05	2.121948373e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.04336010135e-05	1.45674911867e-05	0.0	4.76477875544e-05	2.31610153789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.82408522126e-05	0.0	0.0	3.70555648194e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.03433965335e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000166278683073	0.0	0.0	0.0	2.9534244957e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Thermoanaerobacterium	1.5007128386e-05	4.79271507309e-05	1.42602495544e-05	0.0	1.1655011655e-05	0.0	2.14366867457e-05	0.0	0.0	0.0	0.0	0.0	2.02658884565e-05	0.0	0.0	2.95805478317e-05	0.0	0.0	5.56085896735e-05	2.02007959114e-05	0.0	0.0	0.0	2.03458799593e-05	0.0	0.0	0.0	2.05279796362e-05	0.0	0.0	2.55225747173e-05	0.0	0.0	3.32828543376e-05	2.00104054108e-05	2.12111570686e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.89764776957e-05	0.0	0.0	0.0	0.0	1.0609741865e-05	1.85807986027e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.31610153789e-05	0.0	1.32994640316e-05	2.11412020888e-05	0.0	0.0	0.0	2.08633243621e-05	0.000129880672132	0.0	0.0	0.0	0.0	0.0	3.04363044239e-05	0.0	1.82408522126e-05	3.99185661251e-05	0.0	0.0	0.0	5.35484792232e-05	0.0	0.0	0.0	0.0	0.0	4.20221036265e-05	0.0	0.0	0.0	1.9227811106e-05	0.0	0.0	0.0	0.0	2.30861575399e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__	1.5007128386e-05	2.39635753654e-05	0.0	0.0	0.0	0.0	8.57467469828e-05	0.0	0.0	1.48794024432e-05	0.0	0.0	0.0	0.0	0.0	1.47902739159e-05	0.0	0.0	4.63404913946e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.05279796362e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.00104054108e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.04336010135e-05	0.0	0.0	0.0	0.0	0.0	1.32994640316e-05	0.0	0.0	0.0	0.0	0.0	1.62350840166e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.82408522126e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__Dehalobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.19548974881e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.05621697201e-05	0.0	0.0	1.33272916278e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.9870839543e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15805076895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00181974523567	0.0	0.0	0.0	0.0	0.0	0.0	2.17060994139e-05	0.0	0.0	0.0	0.0	0.0	2.21719657665e-05	0.0	0.0	1.9227811106e-05	0.0	0.0	0.0	0.0	2.30861575399e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000767890368883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__EtOH8;g__	0.0	0.0	0.0	0.0	2.331002331e-05	1.75648141643e-05	4.28733734914e-05	0.0	0.0	0.0	0.0	0.0	2.02658884565e-05	0.0	0.0	0.0	0.0	0.0	2.78042948367e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.20974941442e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58825958515e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08633243621e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.95660255532e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__	0.0	0.0	0.0	0.0	1.1655011655e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.89408288507e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.64338537387e-05	2.05621697201e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.93541977149e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0316351124e-05	0.0	0.0	3.24701680331e-05	0.0	0.0	0.0	0.0	0.0	1.5218152212e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4343931533e-05	0.0	0.0	1.9227811106e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Acetobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35158879263e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Anaerofustis	0.0	0.0	0.0	0.0	0.0	0.0	4.28733734914e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.02007959114e-05	0.0	0.0	1.82828726049e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15805076895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000137155397065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.71370420624e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8455622212e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00617283950617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Garciella	1.5007128386e-05	0.0	0.0	0.0	0.0	3.51296283285e-05	0.0	0.0	0.0	0.0	1.41067599594e-05	1.89408288507e-05	0.0	0.0	2.21832782449e-05	4.43708217476e-05	0.0	0.0	9.26809827891e-05	0.0	1.64338537387e-05	2.05621697201e-05	1.82828726049e-05	0.0	0.0	0.0	0.0	4.10559592725e-05	5.22084159967e-05	0.0	0.0	9.93541977149e-06	0.0	1.66414271688e-05	0.0	2.12111570686e-05	0.0	0.0	0.0	2.47579906415e-05	0.0	0.0	0.000110164512338	5.41389204699e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08925288317e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35158879263e-05	0.0	1.62350840166e-05	0.0	2.27190112686e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.99592830626e-05	0.0	0.0	0.0	0.0	0.0	5.42740841248e-05	0.0	0.0	1.95660255532e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.90556347517e-05	0.0	0.000498836049218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Pseudoramibacter_Eubacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.55225747173e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.74489617868e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.21719657665e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Gracilibacteraceae;g__	7.50356419299e-05	9.58543014618e-05	4.27807486631e-05	1.1183930928e-05	1.1655011655e-05	1.75648141643e-05	0.000128620120474	0.0	0.0	7.4397012216e-06	2.82135199187e-05	5.6822486552e-05	6.07976653696e-05	0.0	4.43665564897e-05	1.47902739159e-05	2.39185811498e-05	3.56658820173e-05	4.63404913946e-05	4.04015918227e-05	1.64338537387e-05	0.000143935188041	0.0	0.0	5.33091665112e-05	0.000108110056037	0.0	0.0	0.0	0.0	0.0	5.96125186289e-05	3.50920288456e-05	1.66414271688e-05	2.00104054108e-05	0.0	1.93749636719e-05	0.0	2.25509651813e-05	0.0	0.0	0.0	3.67215041128e-05	2.7069460235e-05	0.0	0.0	0.0	0.0	9.23258734028e-05	2.121948373e-05	0.0	0.000121009704978	1.84769453914e-05	0.0	1.77421357983e-05	0.0	0.0	6.13008030405e-05	0.0	2.09065061047e-05	1.58825958515e-05	6.94830461367e-05	2.40044168127e-05	0.0	8.4564808355e-05	7.34681882745e-05	1.5158175562e-05	5.4063551705e-05	8.34532974484e-05	3.24701680331e-05	0.0	0.0	0.0	0.0	8.91345039665e-06	0.000167399674332	0.0	1.82408522126e-05	1.99592830626e-05	0.0	1.85277824097e-05	0.0	7.13979722976e-05	4.34121988279e-05	0.0	0.0	0.0	0.000117396153319	0.00012606631088	0.0	0.0	0.0	0.000961390555299	2.03433965335e-05	2.28237549642e-05	0.0	0.00021717884678	2.30861575399e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
