Taxon	five.uL.219.1	one.uL.140.4.2	five.uL.125.2	five.uL.140.1	five.uL.346.1	five.uL.s210.1.2	one.uL.b40.1	five.uL.120a.1	five.uL.140.4	five.uL.330.1	five.uL.H241.2.2	one.uL.120a.2.2	one.uL.120a.1.2	one.uL.330.1	one.uL.120e.1	five.uL.140.2.2	five.uL.120a.2.2	one.uL.120a.2	five.uL.140.2	one.uL.330.1.2	one.uL.318.2	one.uL.346.2	one.uL.246.1	one.uL.330a.1	five.uL.330a.1	one.uL.346.1	one.uL.242.1	one.uL.P3	five.uL.C6	one.uL.FT4	one.uL.C2	five.uL.346.2	one.uL.FT3	five.uL.P3	five.uL.P4	one.uL.FT1	one.uL.C6	one.uL.218.1	one.uL.242.2	one.uL.P5	one.uL.220.1	five.uL.242.1	one.uL.P6	one.uL.C4	one.uL.FT5	one.uL.C3	one.uL.C1	one.uL.FT2	one.uL.308a.1	five.uL.220.1	one.uL.C5	one.uL.125.2	five.uL.245.1	five.uL.h241.2	one.uL.120a.1	five.uL.C2	one.uL.P4	one.uL.H241.2.2	one.uL.245.1	one.uL.s210.1	one.uL.125.1	five.uL.120e.1	one.uL.131a.1	five.uL.125c.1	one.uL.125a.1.2	one.uL.220.2	one.uL.243.1	five.uL.318.1	one.uL.s210.1.2	five.uL.140.4.2	five.uL.140.3	one.uL.219.2	one.uL.219.1	five.uL.control.1	five.uL.120.2	five.uL.344.1	five.uL.304b.1	one.uL.h241.2	one.uL.h241.1	five.uL.120.1	one.uL.308.2	one.uL.control.1	one.uL.s240.1	one.uL.318.1	one.uL.140.2.2	five.uL.control.2	one.uL.140.1	one.uL.344.1	one.uL.140.2	one.uL.140.3	one.uL.120.2	one.uL.304a.1	one.uL.s230.1	one.uL.304.1	one.uL.308.1	one.uL.control.2	one.uL.120.1	five.uL.219.2	five.uL.308.1	one.uL.125c.1	five.uL.P2	five.uL.120a.1.2	five.uL.125a.1	five.uL.220.2	one.uL.140.4	one.uL.304b.1	five.uL.308.2	five.uL.P1	five.uL.C3	five.uL.FT2	five.uL.C4	five.uL.242.2	five.uL.P5	five.uL.218.1	five.uL.s210.1	five.uL.303.1	five.uL.246.1	five.uL.304a.1	five.uL.C1	five.uL.FT5	one.uL.FT6	one.uL.P2	five.uL.318.2	five.uL.FT1	five.uL.h241.1	five.uL.s230.1	five.uL.FT4	five.uL.304.1	five.uL.C5	five.uL.125a.1.2	five.uL.FT6	one.uL.125a.1	one.uL.P1	five.uL.243.1	five.uL.FT3	five.uL.125.1	five.uL.131a.1	five.uL.330.1.2	five.uL.308a.1	five.uL.b40.1	five.uL.120a.2	five.uL.s240.1	five.uL.P6	one.uL.303.1
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__	7.50356419299e-05	2.39635753654e-05	0.000142602495544	0.0	0.000151515151515	0.000667462938242	0.000192930180711	0.000892100450511	0.000109273196651	6.69573109944e-05	0.00022570815935	7.57633154027e-05	0.000141861219196	0.0	0.000244016060693	0.000207063834822	0.000119592905749	0.00012483058706	0.000324383439762	0.000101003979557	6.57354149548e-05	6.16865091604e-05	7.31314904198e-05	8.13835198372e-05	0.000106618333022	1.80183426728e-05	1.9067958203e-05	4.10559592725e-05	0.000104416831993	2.42488906133e-05	7.6567724152e-05	6.95479384004e-05	1.75460144228e-05	6.65657086752e-05	4.00208108216e-05	2.12111570686e-05	7.74998546878e-05	6.62924824325e-05	0.00018040772145	2.47579906415e-05	8.72448089339e-05	3.20210057798e-05	3.67215041128e-05	0.000135347301175	1.94882388479e-05	2.22015008215e-05	0.0	0.0	0.000147721397444	0.000137926644245	3.71615972054e-05	0.00016941358697	0.000572785307133	0.000559373501678	0.000532264073949	0.0	2.08925288317e-05	0.000102168005068	0.000203944876613	0.000188158554942	6.35303834059e-05	0.000127385584584	0.000192035334502	0.000265989280632	0.000528530052219	0.000220404564823	0.0	0.000351413086083	0.000250359892345	0.000227291176232	0.000137155397065	0.000136314067612	8.3715284318e-05	0.000368045031392	4.45672519832e-05	0.00015218152212	0.000359949607055	0.0	5.98778491877e-05	0.00037080271922	0.000111166694458	0.000379294957608	0.000178494930744	0.000477534187107	0.0	2.89142691918e-05	1.69666943789e-05	0.000234792306639	0.0	4.4343931533e-05	0.0	1.39530340873e-05	0.000115366866636	0.000183090568801	0.000136942529785	0.000151097344464	0.0	0.000854187828978	0.0	0.00023433380851	0.0	0.000498836049218	0.0	0.0	0.0	2.9534244957e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030487804878	0.0	1.53137011684e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-2;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.89408288507e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.22824041775e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5218152212e-05	0.0	0.0	0.0	0.0	1.85277824097e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-3;o__	0.000420199594808	0.000215672178289	0.000185383244207	2.23678618561e-05	0.000198135198135	0.00012295369915	0.000385860361423	0.000178420090102	0.0	0.000111595518324	0.000197494639431	0.000227289946208	8.10635538262e-05	0.000164095831966	0.000133099669469	0.000295805478317	0.000239185811498	0.000267494115129	0.000574622093293	6.06023877341e-05	4.93015612161e-05	0.000328994715522	0.000127980108235	0.000101729399797	0.000199909374417	0.000396403538803	0.0	0.00016422383709	3.48056106644e-05	4.84977812265e-05	0.000127612873587	0.000149031296572	0.000105276086537	0.000199697126026	0.000180093648697	0.000106055785343	0.000213124600391	8.83899765767e-05	4.51019303626e-05	0.000148547943849	0.000174489617868	8.00525144495e-05	3.67215041128e-05	0.000135347301175	0.000233858866174	8.88060032858e-05	0.0	0.0	7.38606987222e-05	6.36584511899e-05	0.000130065590219	0.000145211645974	2.77154180871e-05	0.0	0.000425811259159	0.00689655172414	0.000229817817149	0.000286070414189	7.28374559333e-05	0.000188158554942	0.0	0.000173707615342	0.000312057418565	3.98983920948e-05	0.000317118031331	0.000122446980457	0.000136423580058	0.000135158879263	0.000229496567983	0.000178585924182	0.000182873862753	0.00015903307888	0.000313932316193	0.000497943277766	1.78269007933e-05	0.000213054130967	0.0	0.000273612783189	0.000259470679813	0.0	3.70555648194e-05	0.000156180276662	0.000142795944595	0.000130236596484	0.000244233378562	5.78285383837e-05	3.39333887579e-05	0.000136962178873	0.00084044207253	0.000133031794599	3.50994191046e-05	9.76712386108e-05	0.000115366866636	0.000142403775734	0.000296708814534	0.0	0.0	4.61723150799e-05	0.0	0.000136694721631	0.0	0.0	0.0	0.0	0.000197028158608	5.90684899141e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-5;o__	0.0	4.79271507309e-05	1.42602495544e-05	0.0	3.4965034965e-05	0.0	4.28733734914e-05	0.0	0.0	0.0	1.41067599594e-05	1.89408288507e-05	2.02658884565e-05	0.0	0.0	1.47902739159e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000122075279756	0.0	1.80183426728e-05	1.9067958203e-05	0.0	0.0	0.0	0.0	9.93541977149e-06	0.0	1.66414271688e-05	0.0	0.0	3.87499273439e-05	0.0	0.0	7.42739719244e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.84651746806e-05	0.0	1.85807986027e-05	0.0	0.0	0.0	0.000159679222185	0.0	0.0	0.0	0.0	2.09065061047e-05	0.0	4.63220307578e-05	2.40044168127e-05	0.0	6.34236062663e-05	4.8978792183e-05	1.5158175562e-05	0.0	2.08633243621e-05	1.62350840166e-05	0.0	2.27190112686e-05	0.0	0.0	0.0	1.5218152212e-05	0.0	0.0	3.99185661251e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.95660255532e-05	0.0	0.0	1.75497095523e-05	1.39530340873e-05	0.0	4.0686793067e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__	0.000255121182562	0.000191708602924	0.000427807486631	3.35517927841e-05	0.000512820512821	0.000526944424928	0.000214366867457	0.00142736072082	0.0	0.000148794024432	0.000409096038822	0.000227289946208	0.000222924773022	3.64657404369e-05	0.000221832782449	0.000192273560906	0.000263104392647	0.000213995292104	0.000417064422551	0.000161606367291	0.000115036976171	0.000164497357761	0.000201111598654	0.000264496439471	0.0002398912493	0.000540550280185	0.000114407749218	0.000123167877817	1.74028053322e-05	0.000121244453066	0.0	0.000228514654744	3.50920288456e-05	8.3207135844e-05	2.00104054108e-05	0.0	3.87499273439e-05	0.000132584964865	0.000157856756269	7.42739719244e-05	0.000191938579655	6.40420115596e-05	0.0	2.7069460235e-05	7.79529553914e-05	0.000111007504107	0.0	3.1692707508e-05	0.000203116921486	0.000201585095435	3.71615972054e-05	0.000242019409957	0.000341823489741	0.000319642000959	0.000656459024537	0.0	0.000104462644158	0.000163468808108	0.0002185123678	0.000397223615989	6.35303834059e-05	0.000266351676858	0.000576106003505	3.98983920948e-05	0.000380541637598	0.000465298525738	7.57908778099e-05	0.00032438131023	0.000417266487242	0.000211056092215	0.000502903122571	0.00138585968739	0.000209288210795	0.0	7.13076031732e-05	0.000715253153962	0.000399944007839	3.64817044252e-05	0.000279429962876	0.0	0.000407611213014	0.0	0.000249892903042	0.000564358584762	8.14111261872e-05	0.0	8.48334718947e-05	0.000743508971023	0.000231121569946	0.000110859828832	5.26491286569e-05	4.18591022618e-05	0.00019227811106	0.000305150948002	0.000251061304606	0.0	0.0	0.00186997876074	0.0	1.95278173759e-05	0.0	0.000332557366146	0.00350877192982	0.0	0.0	5.90684899141e-05	0.0	0.0	0.0	0.0	0.00757575757576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__C114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.44893960915e-05	0.0	0.0	4.17266487242e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Ellin5290	7.50356419299e-05	9.58543014618e-05	0.0	2.23678618561e-05	0.00013986013986	0.000597203681585	6.43100602371e-05	0.000981310495562	0.0	0.000379424762302	0.000155174359553	3.78816577013e-05	0.000121595330739	0.0	8.87331129794e-05	7.39513695794e-05	4.78371622995e-05	0.0	1.85361965578e-05	4.04015918227e-05	6.57354149548e-05	2.05621697201e-05	0.0	4.06917599186e-05	0.0	0.0	3.81359164061e-05	2.05279796362e-05	1.74028053322e-05	0.0	0.0	4.96770988574e-05	1.75460144228e-05	3.32828543376e-05	0.0	2.12111570686e-05	1.93749636719e-05	0.000132584964865	9.02038607252e-05	2.47579906415e-05	8.72448089339e-05	1.60105028899e-05	0.0	0.0	0.0	4.44030016429e-05	0.0	0.0	0.000276977620208	4.24389674599e-05	3.71615972054e-05	2.42019409957e-05	4.61923634785e-05	0.000159821000479	0.00021290562958	0.0	0.0	4.0867202027e-05	2.91349823733e-05	0.000209065061047	1.58825958515e-05	6.94830461367e-05	9.60176672508e-05	5.31978561264e-05	0.00109934250862	2.44893960915e-05	3.0316351124e-05	9.46112154838e-05	0.000146043270535	0.000113645588116	0.000320029259818	0.000181752090149	6.27864632385e-05	0.0	2.67403511899e-05	0.000182617826544	0.000119983202352	1.82408522126e-05	0.000119755698375	0.0	3.70555648194e-05	0.0	7.13979722976e-05	4.34121988279e-05	2.71370420624e-05	0.0	1.69666943789e-05	9.78301277661e-05	2.10110518133e-05	2.21719657665e-05	0.0	0.0	7.69112444239e-05	6.10301896005e-05	6.84712648925e-05	0.0	0.0	0.000300120048019	0.0	1.95278173759e-05	0.0	0.000498836049218	0.0	0.0	0.0	2.9534244957e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales	0.00204096946049	0.00438533429188	0.00494830659537	0.000380253651553	0.00273892773893	0.00669219419659	0.00441595746961	0.00633391319863	0.00247230607422	0.00315443331796	0.00426024150773	0.00246230775059	0.00196579118029	0.00136746526638	0.00266199338938	0.00627107614033	0.0025234103113	0.00108780940153	0.00422625281518	0.00173726844838	0.00382908792112	0.0131803507906	0.00144434693579	0.00290946083418	0.0024922035344	0.00428836555614	0.000800854244527	0.00568625035924	0.00121819637326	0.00371008026383	0.00245016717286	0.0142275211128	0.00378993911533	0.00507563528648	0.00326169608196	0.00339378513098	0.00402999244376	0.00497193618244	0.0027737687173	0.00482780817509	0.00478101552958	0.000864567156054	0.00139541715629	0.0038709328136	0.00399508896381	0.00357444163225	0.00214745884037	0.00209171869553	0.0035083831893	0.00496535919281	0.00473810364369	0.00546963866502	0.000674408506786	0.00631292951894	0.00345971648067	0.0	0.00348905231489	0.00594617789493	0.000495294700347	0.00842532196019	0.000270004129475	0.00319622012229	0.0145946854221	0.00372384992885	0.000866789285639	0.00281628055052	0.00137939397614	0.00352764674875	0.0057791408483	0.00517899180128	0.00411466191195	0.0138131588513	0.00165337686528	2.16497077289e-05	0.00113200820037	0.00202401424419	0.0017397564341	0.00623837145671	0.00798371322502	0.000975073817208	0.00452077890797	2.23114680946e-05	0.00467656718549	0.00301714781854	0.00651289009498	0.0	0.000288433804442	0.00162398012092	0.00373996722276	0.00277149572081	0.000947684315825	0.00203714297674	0.0051338255653	0.00156644153308	0.00985986214452	1.8887168058e-05	0.000416259456329	0.010388770893	0.0030487804878	0.0104278544787	0.00404858299595	0.0018290655138	0.00350877192982	0.0	0.00205237665216	0.00132904102307	0.0	0.0	0.0	0.0	0.00757575757576	0.0	0.0	0.0	0.0	0.00806451612903	0.0	0.00230680507497	0.0	0.0	0.0	0.0	0.0	0.0	0.00414937759336	0.0123456790123	0.0	0.0	0.0	0.0	0.0	1.53137011684e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00350877192982	0.0	0.00324675324675	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__KD8-87	1.5007128386e-05	0.0	0.0	0.0	1.1655011655e-05	3.51296283285e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.02658884565e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33272916278e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.84651746806e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.04336010135e-05	0.0	4.18130122094e-05	0.0	0.0	0.0	1.32994640316e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.09288210795e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.71370420624e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9227811106e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL	1.5007128386e-05	0.0	0.0	0.0	3.4965034965e-05	0.0	0.0	0.0	0.0	7.4397012216e-06	1.41067599594e-05	3.78816577013e-05	0.0	0.0	2.21832782449e-05	0.0	1.19592905749e-05	0.0	2.78042948367e-05	0.0	3.28677074774e-05	2.05621697201e-05	1.82828726049e-05	0.0	2.66545832556e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.97416790859e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.51019303626e-05	2.47579906415e-05	1.74489617868e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.1692707508e-05	3.69303493611e-05	1.0609741865e-05	0.0	4.84038819913e-05	0.0	0.0	1.77421357983e-05	0.0	0.0	0.0	5.82699647467e-05	0.000104532530523	0.0	0.0	0.0	0.0	0.0	2.44893960915e-05	0.0	1.35158879263e-05	6.25899730863e-05	6.49403360662e-05	0.0	2.27190112686e-05	6.27864632385e-05	0.000562892400953	8.91345039665e-06	1.5218152212e-05	0.0	0.0	0.0	0.0	1.85277824097e-05	0.000713966979027	5.35484792232e-05	0.0	2.71370420624e-05	0.0	0.0	3.91320511065e-05	0.0	0.0	0.0	2.79060681745e-05	0.0	6.10301896005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.19592905749e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.74489617868e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58825958515e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.14369313766e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4343931533e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Z20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.57184656883e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75497095523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00507614213198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__MVP-21;c__;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12111570686e-05	0.0	0.0	2.25509651813e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__NKB19;c__TSBW08;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.84651746806e-05	0.0	0.0	0.0	0.0	0.0	1.77421357983e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.62350840166e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales	3.0014256772e-05	0.0	2.85204991087e-05	1.1183930928e-05	1.1655011655e-05	0.000193212955807	0.00060022722888	0.000133815067577	0.0	2.97588048864e-05	4.23202798781e-05	3.78816577013e-05	0.0	0.0	4.43665564897e-05	2.95805478317e-05	5.97964528744e-05	1.78329410086e-05	7.41447862313e-05	2.02007959114e-05	3.28677074774e-05	4.11243394403e-05	1.82828726049e-05	2.03458799593e-05	1.33272916278e-05	9.00917133642e-05	1.9067958203e-05	0.0	0.0	2.42488906133e-05	2.55225747173e-05	3.97416790859e-05	0.0	3.32828543376e-05	2.00104054108e-05	0.0	0.0	8.83899765767e-05	0.0	2.47579906415e-05	0.0	0.0	0.0	0.0	1.94882388479e-05	2.22015008215e-05	0.0	0.0	0.000184651746806	4.24389674599e-05	0.0	7.2605822987e-05	9.23847269569e-06	7.99105002397e-05	0.000177421357983	0.0	0.0	4.0867202027e-05	0.0	0.000104532530523	4.76477875544e-05	0.0	0.0	2.65989280632e-05	0.000887930487728	0.0	0.0	4.05476637788e-05	0.000292086541069	6.49403360662e-05	0.0	0.0	0.0	0.0	2.67403511899e-05	4.56544566359e-05	3.99944007839e-05	5.47225566378e-05	9.97964153128e-05	0.0	7.41111296389e-05	0.0	0.0	2.17060994139e-05	2.71370420624e-05	0.0	0.0	7.82641022129e-05	0.0	0.0	0.0	2.79060681745e-05	0.0	6.10301896005e-05	2.28237549642e-05	0.0	0.0	4.61723150799e-05	0.0	3.90556347517e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00350877192982	0.0	0.0	0.0	0.0	0.0
