Taxon	five.uL.219.1	one.uL.140.4.2	five.uL.125.2	five.uL.140.1	five.uL.346.1	five.uL.s210.1.2	one.uL.b40.1	five.uL.120a.1	five.uL.140.4	five.uL.330.1	five.uL.H241.2.2	one.uL.120a.2.2	one.uL.120a.1.2	one.uL.330.1	one.uL.120e.1	five.uL.140.2.2	five.uL.120a.2.2	one.uL.120a.2	five.uL.140.2	one.uL.330.1.2	one.uL.318.2	one.uL.346.2	one.uL.246.1	one.uL.330a.1	five.uL.330a.1	one.uL.346.1	one.uL.242.1	one.uL.P3	five.uL.C6	one.uL.FT4	one.uL.C2	five.uL.346.2	one.uL.FT3	five.uL.P3	five.uL.P4	one.uL.FT1	one.uL.C6	one.uL.218.1	one.uL.242.2	one.uL.P5	one.uL.220.1	five.uL.242.1	one.uL.P6	one.uL.C4	one.uL.FT5	one.uL.C3	one.uL.C1	one.uL.FT2	one.uL.308a.1	five.uL.220.1	one.uL.C5	one.uL.125.2	five.uL.245.1	five.uL.h241.2	one.uL.120a.1	five.uL.C2	one.uL.P4	one.uL.H241.2.2	one.uL.245.1	one.uL.s210.1	one.uL.125.1	five.uL.120e.1	one.uL.131a.1	five.uL.125c.1	one.uL.125a.1.2	one.uL.220.2	one.uL.243.1	five.uL.318.1	one.uL.s210.1.2	five.uL.140.4.2	five.uL.140.3	one.uL.219.2	one.uL.219.1	five.uL.control.1	five.uL.120.2	five.uL.344.1	five.uL.304b.1	one.uL.h241.2	one.uL.h241.1	five.uL.120.1	one.uL.308.2	one.uL.control.1	one.uL.s240.1	one.uL.318.1	one.uL.140.2.2	five.uL.control.2	one.uL.140.1	one.uL.344.1	one.uL.140.2	one.uL.140.3	one.uL.120.2	one.uL.304a.1	one.uL.s230.1	one.uL.304.1	one.uL.308.1	one.uL.control.2	one.uL.120.1	five.uL.219.2	five.uL.308.1	one.uL.125c.1	five.uL.P2	five.uL.120a.1.2	five.uL.125a.1	five.uL.220.2	one.uL.140.4	one.uL.304b.1	five.uL.308.2	five.uL.P1	five.uL.C3	five.uL.FT2	five.uL.C4	five.uL.242.2	five.uL.P5	five.uL.218.1	five.uL.s210.1	five.uL.303.1	five.uL.246.1	five.uL.304a.1	five.uL.C1	five.uL.FT5	one.uL.FT6	one.uL.P2	five.uL.318.2	five.uL.FT1	five.uL.h241.1	five.uL.s230.1	five.uL.FT4	five.uL.304.1	five.uL.C5	five.uL.125a.1.2	five.uL.FT6	one.uL.125a.1	one.uL.P1	five.uL.243.1	five.uL.FT3	five.uL.125.1	five.uL.131a.1	five.uL.330.1.2	five.uL.308a.1	five.uL.b40.1	five.uL.120a.2	five.uL.s240.1	five.uL.P6	one.uL.303.1
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.0146769715615	4.79271507309e-05	0.000270944741533	0.0247835909365	0.00011655011655	0.000158083327478	0.00184355506013	0.000223025112628	0.000751253226974	0.000252949841534	4.23202798781e-05	0.00028411243276	0.000182392996109	0.000218794442621	0.000709864903835	0.000133112465243	0.000275063683222	0.000231828233112	0.000250238653531	0.000262610346848	0.0010188989318	0.000308432545802	0.000237677343864	0.00028484231943	0.000306527707439	5.40550280185e-05	0.00747463961559	0.000123167877817	0.0	7.27466718398e-05	2.55225747173e-05	0.000218579234973	0.000350920288456	4.99242815064e-05	8.00416216433e-05	0.000127266942412	0.000213124600391	0.00192248199054	0.000293162547357	0.00049515981283	0.00767754318618	0.00832546150275	0.0	0.000135347301175	0.00054567068774	0.000133209004929	0.0	0.0	0.00380382598419	0.00468950590432	0.000222969583233	0.000290423291948	0.000341823489741	0.000559373501678	0.0010113017405	0.0	6.26775864951e-05	0.000102168005068	0.00069923957696	0.000229971567152	0.00365299704584	0.0011001482305	0.000336061835378	0.00154273782767	0.0	0.00494685801048	0.00254657349441	0.00348709908497	0.000479856460328	6.49403360662e-05	0.0160471814566	0.00252181025082	0.0119503568364	0.000281446200476	0.000124788305553	9.13089132718e-05	0.0	0.000109445113276	0.000299389245938	0.0	0.000574361254701	0.000223114680946	0.000374839354562	0.00471022357282	0.000162822252374	8.67428075755e-05	0.0249580074314	5.86980766597e-05	0.000483254191705	0.258369917077	8.77485477615e-05	0.000530215295316	0.000596062144285	4.0686793067e-05	0.000433651344319	5.66615041741e-05	1.80982372317e-05	0.000554067780959	0.0	0.0256204963971	0.00404858299595	0.000166278683073	0.00350877192982	0.0	0.000344799277563	0.000206739714699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207468879668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0201342281879	0.0	0.0	0.01	0.0	0.0	0.0245398773006	0.00324675324675	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.00451714564418	0.000455307931943	0.0018110516934	0.000156575032993	0.000780885780886	0.00117684254901	0.00317262963836	0.000981310495562	0.00314160440371	0.00163673426875	0.0013542489561	0.000947041442534	0.00903858625162	0.0013856981366	0.0167483750749	0.000606401230551	0.00110025473289	0.00695484699337	0.000889737434776	0.0010706421833	0.000706655710764	0.00318713630662	0.00162717566184	0.00219735503561	0.00161260228696	0.000720733706914	0.000476698955076	0.0123783717207	0.00459434060771	0.00926307621426	0.0063295985299	0.00299056135122	0.00970294597582	0.0122813732506	0.00862448473206	0.0107752677909	0.0291205703989	0.00205506695541	0.0341196103193	0.00527345200664	0.00942243936486	0.000640420115596	0.015312867215	0.0108007146338	0.0235028160505	0.00967985435815	0.00429491768074	0.00244033847812	0.00103404978211	0.00968669432273	0.00813838978799	0.00193615527965	0.000332585017045	0.00255713600767	0.00152582367865	0.0413793103448	0.00988216613739	0.00177772328818	0.000189377385427	0.00173524000669	0.00131825545567	0.0168264776728	0.0015122782592	0.000385684456916	0.000317118031331	0.00215506685605	0.0270118688515	0.00255450281806	0.00254532557218	0.000535757772546	0.011886801079	0.00193111595783	0.00349511312028	0.0184672006928	0.00560656029949	0.000350017500875	0.0460335553023	0.00145926817701	0.00197596902319	0.0022797500515	0.00274211179664	0.0127844712182	0.00148150792517	0.00401562839158	0.000461329715061	0.0133873066358	0.00015270024941	0.000450018587724	0.000672353658024	0.0270941421666	0.00412418174479	0.000934853283847	0.000846023688663	0.000366181137603	0.00271602684074	0.00848033845805	0.00106779599667	0.00159294487026	0.00914634146341	0.000917807416665	0.0161943319838	0.00864649151979	0.00350877192982	0.0	0.00182251046712	0.349301515107	0.015873015873	0.0	0.0126582278481	0.0072202166065	0.0227272727273	0.0205128205128	0.0	0.00507614213198	0.0120967741935	0.00806451612903	0.0	0.0040369088812	0.00869565217391	0.0454545454545	0.0263157894737	0.027027027027	0.0	0.0125	0.00414937759336	0.0	0.0	0.0161290322581	0.0	0.00609756097561	0.0298507462687	6.12548046737e-05	0.0	0.00671140939597	0.0350877192982	0.012987012987	0.0	0.0165745856354	0.00350877192982	0.00613496932515	0.0	0.00763358778626	0.0123456790123	0.0140845070423
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	0.000180085540632	7.18907260963e-05	0.000114081996435	2.23678618561e-05	0.00011655011655	0.000281037026628	0.000728847349354	0.000892100450511	0.000519047684091	0.000111595518324	0.000126960839634	0.00056822486552	0.000344520103761	0.000273493053276	0.000221832782449	0.000207063834822	0.000621883109894	0.000838148227406	0.000185361965578	6.06023877341e-05	4.93015612161e-05	0.000205621697201	0.00014626298084	0.000101729399797	0.000133272916278	0.00012612839871	0.000114407749218	0.000307919694544	0.0	7.27466718398e-05	5.10451494347e-05	0.000188772975658	0.000140368115383	4.99242815064e-05	0.000100052027054	0.000169689256549	5.81248910158e-05	0.00112697220135	0.00051867219917	7.42739719244e-05	0.000226836503228	0.000128084023119	0.0	5.41389204699e-05	7.79529553914e-05	0.000133209004929	0.0	0.0	0.000147721397444	0.00025463380476	0.000167227187425	9.68077639827e-05	2.77154180871e-05	0.0	0.00179195571563	0.0	0.000146247701822	0.000183902409122	2.91349823733e-05	0.00071082120756	0.000158825958515	0.000312673707615	0.000336061835378	7.97967841896e-05	0.0	4.8978792183e-05	6.0632702248e-05	0.000486571965345	0.00129352611045	0.000162350840166	0.0	6.81570338059e-05	0.000146501747557	0.00060619181641	0.000115874855156	3.04363044239e-05	3.99944007839e-05	0.000200649374339	0.000179633547563	0.0	0.000259388953736	0.00147255689424	0.000606882764529	0.000325591491209	0.000162822252374	0.00118548503687	5.09000831368e-05	0.000136962178873	0.000336176829012	4.4343931533e-05	7.01988382092e-05	5.5812136349e-05	0.000153822488848	6.10301896005e-05	0.000251061304606	0.000585502209799	0.0	9.23446301598e-05	0.0	0.000175750356383	0.0	0.000498836049218	0.0	0.0	0.0	2.9534244957e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0149253731343	0.0	0.0	0.0	0.0	0.0	0.00333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.00613791550987	0.000119817876827	0.00564705882353	0.000380253651553	0.00172494172494	0.00458441649687	0.000557353855388	0.00570944288327	0.000601002581579	0.00244022200068	0.0023276153933	0.00248124857944	0.00830901426719	0.0016774240601	0.0134208833381	0.00147902739159	0.0027147589605	0.00253227762323	0.00163118529709	0.00153526048926	0.000838126540674	0.00668270515905	0.00413192920872	0.00516785350966	0.00674360956366	0.00218021946341	0.00137289299062	0.0152112329105	0.00412446486374	0.011784960838	0.010745003956	0.00568306010929	0.0309336234274	0.0130968031818	0.00808420378597	0.0167356029271	0.0132331001879	0.0055022760419	0.0389004149378	0.00787304102399	0.0202058977491	0.00139291375142	0.00851938895417	0.0102322559688	0.0233663983786	0.0217352693042	0.0157480314961	0.00497575507876	0.00155107467317	0.019330949678	0.0172615619019	0.00559064837	0.0008591779607	0.00351606201055	0.0140872558239	0.0206896551724	0.00946431556076	0.00300373934899	0.000946886927133	0.00549841110554	0.0021917982275	0.013537613489	0.0096497755587	0.0017688287162	0.000380541637598	0.00244893960915	0.0058207394158	0.0309513833511	0.00667626379587	0.000162350840166	0.00329172952956	0.00302162849873	0.00558799522823	0.00240311755791	0.000820037436492	0.000547853479631	0.0022396864439	0.00228010652658	0.00381222306495	0.00160681178329	0.00187130602338	0.00225345827755	0.00233828359275	0.035446060343	0.00127544097693	0.00134451351742	0.0003223671932	0.000528282689937	0.00100853048704	0.00638552614075	0.000701988382092	0.00113019576107	0.0015959083218	0.00142403775734	0.00447345597298	0.00101990707513	0.000542947116951	0.00281651121987	0.0030487804878	0.00294870042375	0.0121457489879	0.00631858995677	0.00701754385965	0.0235294117647	3.28380264346e-05	0.00171298620751	0.00529100529101	0.00699300699301	0.0253164556962	0.0180505415162	0.0151515151515	0.00512820512821	0.0119047619048	0.010152284264	0.0	0.00806451612903	0.0059880239521	0.00115340253749	0.0	0.0227272727273	0.0263157894737	0.0	0.0	0.00625	0.00829875518672	0.00617283950617	0.00851063829787	0.00322580645161	0.0	0.0030487804878	0.0	1.53137011684e-05	0.00751879699248	0.0167785234899	0.0	0.012987012987	0.00666666666667	0.0	0.0	0.00613496932515	0.00649350649351	0.0114503816794	0.0246913580247	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae	0.000510242365123	0.00182123172777	0.000470588235294	0.00011183930928	0.000675990675991	0.000403990725778	0.000493043795151	0.000133815067577	0.000956140470694	0.000483580579404	0.000239814919309	0.000378816577013	0.00064850843061	0.000382890274587	0.00110916391224	0.000384547121813	0.000203307939773	0.000231828233112	0.000834128845102	0.000525220693695	0.000460147904684	0.000472929903563	0.000420506069914	0.000427263479145	0.000506437081856	0.000108110056037	0.000114407749218	0.00199121402472	3.48056106644e-05	0.000703217827784	0.000204180597739	0.000486835568803	0.000912392749987	0.00194704697875	0.000200104054108	0.000254533884823	9.68748183597e-05	0.000375657400451	0.000202958686632	9.90319625659e-05	0.000348979235735	9.60630173394e-05	0.00183607520564	8.12083807049e-05	0.00146161791359	0.0003108210115	0.0	0.0	0.000203116921486	0.000477438383924	0.000984782325944	0.000508240760909	0.000304869598958	0.000639284001918	0.00010645281479	0.0	0.000167140230654	0.000204336010135	0.000189377385427	0.000480849640408	0.000142943362663	0.00116963127664	0.000168030917689	0.000172893032411	2.11412020888e-05	0.000759171278836	0.000121265404496	8.10953275575e-05	0.000458993135966	0.00152609789756	0.00617199286792	0.000181752090149	0.00115108515937	0.0	0.000427845619039	0.000669598697326	9.99860019597e-05	0.000310094487614	0.000199592830626	0.0	0.000111166694458	0.0	0.000803227188348	0.000217060994139	0.000189959294437	0.0	5.09000831368e-05	0.000763074996576	0.00090347522797	0.0035031705911	0.000175497095523	0.000111624272698	0.0022496538994	0.000203433965335	0.000570593874104	0.0	0.000361964744634	0.00013851694524	0.0030487804878	5.85834521276e-05	0.0	0.00133022946458	0.0	0.0117647058824	1.64190132173e-05	2.9534244957e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00403225806452	0.0	0.0	0.0	0.0	0.0	0.0131578947368	0.0	0.00724637681159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00552486187845	0.00701754385965	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__;f__	0.000180085540632	0.000143781452193	7.13012477718e-05	0.0	1.1655011655e-05	1.75648141643e-05	2.14366867457e-05	8.92100450511e-05	0.000122932346232	2.97588048864e-05	0.0	1.89408288507e-05	6.07976653696e-05	7.29314808737e-05	8.87331129794e-05	1.47902739159e-05	2.39185811498e-05	1.78329410086e-05	6.48766879524e-05	6.06023877341e-05	1.64338537387e-05	4.11243394403e-05	0.00010969723563	8.13835198372e-05	7.99637497668e-05	3.60366853457e-05	1.9067958203e-05	2.05279796362e-05	0.0	0.0	2.55225747173e-05	3.97416790859e-05	1.75460144228e-05	3.32828543376e-05	8.00416216433e-05	6.36334712059e-05	1.93749636719e-05	8.83899765767e-05	2.25509651813e-05	9.90319625659e-05	1.74489617868e-05	1.60105028899e-05	0.0	2.7069460235e-05	5.84647165436e-05	2.22015008215e-05	0.0	0.0	5.53955240417e-05	0.0	5.57423958082e-05	7.2605822987e-05	0.0	7.99105002397e-05	0.0	0.0	4.17850576634e-05	2.04336010135e-05	0.0	6.27195183141e-05	0.0	4.63220307578e-05	0.0	0.0	0.000105706010444	4.8978792183e-05	1.5158175562e-05	0.0	0.0	0.000146115756149	0.0	0.000113595056343	6.27864632385e-05	0.000454643862308	8.91345039665e-06	3.04363044239e-05	3.99944007839e-05	7.29634088505e-05	5.98778491877e-05	5.49337361807e-05	7.41111296389e-05	4.46229361892e-05	0.0	4.34121988279e-05	5.42740841248e-05	0.0	1.69666943789e-05	9.78301277661e-05	2.10110518133e-05	2.21719657665e-05	0.0	4.18591022618e-05	7.69112444239e-05	0.0	2.28237549642e-05	0.0	0.0	0.0	0.0	1.95278173759e-05	0.0	0.000498836049218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__BSA2B-08;f__	0.0	0.0	0.0	0.0	0.0	1.75648141643e-05	0.0	0.0	5.46365983254e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.05621697201e-05	1.82828726049e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.74489617868e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.62350840166e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.21719657665e-05	1.75497095523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	0.000810384932843	0.000503235082674	0.000755793226381	0.000167758963921	0.000675990675991	0.00103632403569	0.000342986987931	0.000847495427985	0.000532706833673	0.000580296695285	0.000465523078659	0.000871278127131	0.000567444876783	0.000382890274587	0.000931697686284	0.000591610956635	0.000956743245991	0.000481489407233	0.000908273631334	0.000464618305961	0.000295809367297	0.000945859807127	0.000365657452099	0.000386571719227	0.00078631020604	0.00109911890304	0.000114407749218	0.000451615551997	8.70140266611e-05	0.000218240015519	0.000433883770195	0.000576254346746	0.000614110504799	0.000199697126026	8.00416216433e-05	0.000339378513098	0.000213124600391	0.000552437353604	0.00218744362259	0.00049515981283	0.000837550165765	8.00525144495e-05	0.000330493537015	0.000433111363759	0.000292323582718	0.00015541050575	0.0	0.000443697905112	0.000978654258069	0.000742681930549	0.000315873576246	0.000822865993853	0.00226342581045	0.000958926002877	0.000550006209748	0.0	0.000208925288317	0.000613008030405	0.00425370742651	0.00129620337849	0.000492360471395	0.000972762645914	0.000576106003505	0.000199491960474	0.000718800871018	0.000538766714013	0.00037895438905	0.000486571965345	0.00168992927333	0.00110398571313	0.0119782380103	0.000749727371865	0.000648793453465	0.000151547954103	0.00013370175595	0.000563071631842	0.173435718999	0.000510743861953	0.000339307812063	0.00074160543844	0.000741111296389	0.000223114680946	0.000481936313009	0.000542652485348	0.000542740841248	5.78285383837e-05	0.000101800166274	0.00060654679215	0.000882464176157	0.00702851314798	0.000105298257314	0.000181389443134	0.0025572988771	0.000244120758402	0.00269320308577	9.44358402901e-05	3.61964744634e-05	0.000554067780959	0.00914634146341	0.000156222539007	0.0	0.00133022946458	0.0	0.0	8.20950660865e-05	0.0812191736318	0.0026455026455	0.0	0.00632911392405	0.0	0.0	0.0	0.0	0.010152284264	0.0	0.0	0.0	0.00173010380623	0.0	0.0	0.0	0.0	0.0	0.0	0.0124481327801	0.00617283950617	0.0	0.00645161290323	0.0	0.0	0.0149253731343	6.12548046737e-05	0.0	0.0	0.0175438596491	0.00649350649351	0.0	0.0	0.00350877192982	0.0	0.00649350649351	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Caldicoprobacteraceae	3.0014256772e-05	0.000215672178289	8.55614973262e-05	0.0	4.662004662e-05	0.0	2.14366867457e-05	4.46050225255e-05	0.00030050129079	9.67161158808e-05	7.05337997969e-05	3.78816577013e-05	0.000101329442283	7.29314808737e-05	0.0	4.43708217476e-05	5.97964528744e-05	3.56658820173e-05	0.000296579144925	4.04015918227e-05	3.28677074774e-05	4.11243394403e-05	9.14143630247e-05	2.03458799593e-05	2.66545832556e-05	1.80183426728e-05	0.0	0.0	1.74028053322e-05	2.42488906133e-05	7.6567724152e-05	6.95479384004e-05	8.77300721141e-05	3.32828543376e-05	6.00312162324e-05	0.0	1.93749636719e-05	2.20974941442e-05	0.0	0.0	0.0	1.60105028899e-05	0.0	0.0	1.94882388479e-05	2.22015008215e-05	0.0	0.0	1.84651746806e-05	2.121948373e-05	9.29039930136e-05	4.84038819913e-05	0.0	0.0	0.0	0.0	4.17850576634e-05	0.0	0.0	4.18130122094e-05	0.0	0.000104224569205	0.0	0.0	0.000190270818799	9.7957584366e-05	1.5158175562e-05	1.35158879263e-05	2.08633243621e-05	0.000129880672132	0.000182873862753	0.0	2.09288210795e-05	0.00060619181641	8.91345039665e-06	0.0	0.0	0.000145926817701	5.98778491877e-05	0.000123600906407	0.0	0.000133868808568	0.000267742396116	2.17060994139e-05	2.71370420624e-05	0.0	0.0	3.91320511065e-05	4.20221036265e-05	2.21719657665e-05	0.0	1.39530340873e-05	1.9227811106e-05	2.03433965335e-05	2.28237549642e-05	0.0	0.0	6.92584726198e-05	0.0	0.0	0.00404858299595	0.000498836049218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030487804878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	4.5021385158e-05	7.18907260963e-05	0.0	1.1183930928e-05	0.0	1.75648141643e-05	6.43100602371e-05	4.46050225255e-05	0.0	1.48794024432e-05	2.82135199187e-05	3.78816577013e-05	2.02658884565e-05	0.0	2.21832782449e-05	1.47902739159e-05	2.39185811498e-05	7.13317640345e-05	8.34128845102e-05	0.0	0.0	0.000123373018321	1.82828726049e-05	0.000122075279756	6.6636458139e-05	0.0	1.9067958203e-05	4.10559592725e-05	1.74028053322e-05	2.42488906133e-05	0.0	9.93541977149e-06	7.01840576913e-05	6.65657086752e-05	0.0	0.0	1.93749636719e-05	2.20974941442e-05	6.76528955439e-05	0.0	3.48979235735e-05	0.0	3.67215041128e-05	2.7069460235e-05	1.94882388479e-05	0.0	0.0	0.0	1.84651746806e-05	1.0609741865e-05	1.85807986027e-05	4.84038819913e-05	1.84769453914e-05	0.0	0.0	0.0	2.08925288317e-05	2.04336010135e-05	1.45674911867e-05	2.09065061047e-05	0.0	3.47415230684e-05	2.40044168127e-05	0.0	0.000126847212533	7.34681882745e-05	0.000242530808992	4.05476637788e-05	4.17266487242e-05	3.24701680331e-05	0.00265167100992	6.81570338059e-05	2.09288210795e-05	0.0	8.91345039665e-06	4.56544566359e-05	0.000319955206271	1.82408522126e-05	1.99592830626e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.82641022129e-05	8.4044207253e-05	0.000997738459492	1.75497095523e-05	0.0	0.000423011844332	4.0686793067e-05	4.56475099283e-05	0.0	0.0	4.61723150799e-05	0.0	0.0	0.0	0.000166278683073	0.0	0.0	0.0	0.000118136979828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.00241614767014	0.00342679127726	0.0024385026738	0.000682219786611	0.0025641025641	0.00121197217733	0.0019721751806	0.000446050225255	0.00196691753971	0.00246254110435	0.000775871797765	0.00185620122737	0.00214818417639	0.0023702731284	0.00330530845848	0.00170088150033	0.00172213784278	0.00140880233968	0.00671937125221	0.00167666606064	0.00165981922761	0.00209734131146	0.00142606406319	0.00301119023398	0.00271876749207	0.00369376024793	0.000381359164061	0.00182699018763	0.00015662524799	0.000775964499624	0.000229703172456	0.00223546944858	0.0020002456442	0.00123146561049	0.000520270540681	0.000742390497402	0.000503749055471	0.00110487470721	0.00191683204041	0.000693223737961	0.00176234514046	0.000560367601146	0.000734430082256	0.000568458664934	0.00136417671935	0.000666045024644	0.00143163922691	0.0	0.00147721397444	0.00153841257042	0.000910459131533	0.0016699339287	0.00142272479514	0.00175803100527	0.000762911839327	0.0	0.000793916095604	0.00122601606081	0.00106342685663	0.00190249205553	0.000571773450653	0.00312673707615	0.00105619433976	0.000359085528853	0.0013107545295	0.00239996081697	0.00022737263343	0.000959628042764	0.0021489224093	0.0030359607111	0.00918941160335	0.00138585968739	0.00175802097068	0.000584542108682	0.000846777787682	0.00281535815921	0.000539924410583	0.00156871329028	0.00197596902319	0.00131840966834	0.000870805773257	0.000780901383311	0.00212408967585	0.00141089646191	0.00141112618725	5.78285383837e-05	0.000576867608884	0.00340448844626	0.00422322141446	0.00798190767593	0.000737087801197	0.000669745636189	0.0349946162129	0.000813735861339	0.00312685443009	9.44358402901e-05	0.000687733014804	0.00131591097978	0.0	0.000605362338651	0.0121457489879	0.00216162287995	0.00701754385965	0.0	0.00101797881947	0.000502082164269	0.00529100529101	0.027972027972	0.0	0.0	0.0	0.0	0.0	0.00507614213198	0.00403225806452	0.00806451612903	0.0	0.000576701268743	0.0	0.0	0.0	0.0	0.00724637681159	0.0	0.0	0.00617283950617	0.0	0.0	0.0	0.0030487804878	0.0	6.12548046737e-05	0.00751879699248	0.00671140939597	0.0	0.0	0.0	0.0	0.0	0.0122699386503	0.0	0.00381679389313	0.0	0.0140845070423
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae	1.5007128386e-05	2.39635753654e-05	0.0	0.0	0.0	0.0	8.57467469828e-05	0.0	8.19548974881e-05	1.48794024432e-05	0.0	0.0	0.0	0.0	0.0	1.47902739159e-05	0.0	0.0	4.63404913946e-05	0.0	0.0	2.05621697201e-05	0.0	0.0	1.33272916278e-05	0.0	0.0	2.05279796362e-05	0.0	0.0	0.0	1.9870839543e-05	0.0	0.0	2.00104054108e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.04336010135e-05	0.0	0.0	0.0	1.15805076895e-05	0.0	1.32994640316e-05	0.0	0.0	0.0	0.0	0.0	1.62350840166e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00181974523567	1.82408522126e-05	0.0	0.0	0.0	0.0	0.0	2.17060994139e-05	0.0	0.0	0.0	0.0	0.0	2.21719657665e-05	0.0	0.0	1.9227811106e-05	0.0	0.0	0.0	0.0	2.30861575399e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000767890368883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
